locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNAADAAI_00379	CDS	342				hypothetical protein
GNAADAAI_00380	CDS	312				hypothetical protein
GNAADAAI_00381	CDS	204				hypothetical protein
GNAADAAI_00382	CDS	324				hypothetical protein
GNAADAAI_00383	tmRNA	360	ssrA			transfer-messenger RNA, SsrA
GNAADAAI_00384	CDS	387				putative protein
GNAADAAI_00385	CDS	555				hypothetical protein
GNAADAAI_00386	CDS	1179				hypothetical protein
GNAADAAI_00387	CDS	1134				hypothetical protein
GNAADAAI_00388	CDS	1833				hypothetical protein
GNAADAAI_00389	CDS	630				hypothetical protein
GNAADAAI_00390	CDS	273				hypothetical protein
GNAADAAI_00391	CDS	315				hypothetical protein
GNAADAAI_00392	CDS	432				hypothetical protein
GNAADAAI_00393	CDS	573	flr			Flavoredoxin
GNAADAAI_00394	CDS	201				hypothetical protein
GNAADAAI_00395	CDS	654	liaR		COG2197	Transcriptional regulatory protein LiaR
GNAADAAI_00396	CDS	2073				hypothetical protein
GNAADAAI_00397	CDS	1104				hypothetical protein
GNAADAAI_00398	CDS	783	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GNAADAAI_00399	CDS	1845	ligA	6.5.1.2	COG0272	DNA ligase
GNAADAAI_00400	CDS	984	kefC			Glutathione-regulated potassium-efflux system protein KefC
GNAADAAI_00401	CDS	2007	uvrB			UvrABC system protein B
GNAADAAI_00402	CDS	498				hypothetical protein
GNAADAAI_00403	CDS	723	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
GNAADAAI_00404	CDS	2310	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
GNAADAAI_00405	CDS	309	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
GNAADAAI_00406	CDS	576				hypothetical protein
GNAADAAI_00407	CDS	381	crcB			Putative fluoride ion transporter CrcB
GNAADAAI_00408	CDS	348				hypothetical protein
GNAADAAI_00409	CDS	858	cheB3	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase of group 3 operon
GNAADAAI_00410	CDS	1227	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GNAADAAI_00411	CDS	1182	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GNAADAAI_00412	CDS	411		3.1.-.-	COG0824	Putative esterase
GNAADAAI_00413	CDS	786				hypothetical protein
GNAADAAI_00414	CDS	498				hypothetical protein
GNAADAAI_00415	CDS	1539	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
GNAADAAI_00416	CDS	921				hypothetical protein
GNAADAAI_00417	CDS	1059				hypothetical protein
GNAADAAI_00418	CDS	1077				Purine-binding protein
GNAADAAI_00419	CDS	498	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GNAADAAI_00420	CDS	1077				hypothetical protein
GNAADAAI_00421	CDS	2427				hypothetical protein
GNAADAAI_00422	CDS	216				hypothetical protein
GNAADAAI_00423	CDS	3237				hypothetical protein
GNAADAAI_00424	CDS	276				hypothetical protein
GNAADAAI_00425	CDS	642	xerC_1			Tyrosine recombinase XerC
GNAADAAI_00426	CDS	681				hypothetical protein
GNAADAAI_00427	CDS	225				hypothetical protein
GNAADAAI_00428	CDS	636				hypothetical protein
GNAADAAI_00429	CDS	99				hypothetical protein
GNAADAAI_00430	CDS	282				hypothetical protein
GNAADAAI_00431	CDS	396				hypothetical protein
GNAADAAI_00432	CDS	294				hypothetical protein
GNAADAAI_00433	CDS	318				hypothetical protein
GNAADAAI_00434	CDS	114				hypothetical protein
GNAADAAI_00435	CDS	483				hypothetical protein
GNAADAAI_00436	CDS	765	soj_1	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
GNAADAAI_00437	CDS	324				hypothetical protein
GNAADAAI_00438	CDS	534				hypothetical protein
GNAADAAI_00439	CDS	222				hypothetical protein
GNAADAAI_00440	CDS	1170	xerC_2			Tyrosine recombinase XerC
GNAADAAI_00441	CDS	729				hypothetical protein
GNAADAAI_00442	CDS	720				hypothetical protein
GNAADAAI_00443	CDS	528				hypothetical protein
GNAADAAI_00444	CDS	321				hypothetical protein
GNAADAAI_00445	CDS	585	rnfE_2	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
GNAADAAI_00446	CDS	576	rnfA_2	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
GNAADAAI_00447	CDS	2109	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
GNAADAAI_00448	CDS	198				hypothetical protein
GNAADAAI_00449	CDS	288				hypothetical protein
GNAADAAI_00450	CDS	993				hypothetical protein
GNAADAAI_00451	CDS	210				hypothetical protein
GNAADAAI_00452	CDS	729				hypothetical protein
GNAADAAI_00453	CDS	1233				hypothetical protein
GNAADAAI_00454	CDS	1095			COG0628	Putative transport protein
GNAADAAI_00455	CDS	1971	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
GNAADAAI_00456	CDS	738	glnQ			Glutamine transport ATP-binding protein GlnQ
GNAADAAI_00457	CDS	786	yecS		COG0765	L-cystine transport system permease protein YecS
GNAADAAI_00458	CDS	414				hypothetical protein
GNAADAAI_00459	CDS	306				hypothetical protein
GNAADAAI_00460	CDS	912				hypothetical protein
GNAADAAI_00461	CDS	969	rhaR_2			HTH-type transcriptional activator RhaR
GNAADAAI_00462	CDS	2064	fyuA		COG1629	Pesticin receptor
GNAADAAI_00463	CDS	510				hypothetical protein
GNAADAAI_00464	CDS	513				hypothetical protein
GNAADAAI_00465	CDS	1545				hypothetical protein
GNAADAAI_00466	CDS	414				hypothetical protein
GNAADAAI_00467	CDS	1563				hypothetical protein
GNAADAAI_00468	CDS	2391				hypothetical protein
GNAADAAI_00469	CDS	1746	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GNAADAAI_00470	CDS	264				hypothetical protein
GNAADAAI_00471	CDS	1074				hypothetical protein
GNAADAAI_00472	CDS	1005	haeIIIM	2.1.1.37		Modification methylase HaeIII
GNAADAAI_00473	CDS	3579				hypothetical protein
GNAADAAI_00474	CDS	924	birA	6.3.4.15		Bifunctional ligase/repressor BirA
GNAADAAI_00475	CDS	1140				hypothetical protein
GNAADAAI_00476	CDS	912				hypothetical protein
GNAADAAI_00477	CDS	729				hypothetical protein
GNAADAAI_00478	CDS	2370				hypothetical protein
GNAADAAI_00479	CDS	2178	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
GNAADAAI_00480	CDS	294	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
GNAADAAI_00481	CDS	369	cheY_4		COG0784	Chemotaxis protein CheY 
GNAADAAI_00482	CDS	699				hypothetical protein
GNAADAAI_00483	CDS	819	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GNAADAAI_00484	CDS	837	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
GNAADAAI_00485	CDS	2007				hypothetical protein
GNAADAAI_00486	CDS	1050	cheB1	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase 1
GNAADAAI_00487	tRNA	77				tRNA-Pro(cgg)
GNAADAAI_00488	CDS	420				hypothetical protein
GNAADAAI_00489	CDS	156				hypothetical protein
GNAADAAI_00490	CDS	606				hypothetical protein
GNAADAAI_00491	CDS	1464		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
GNAADAAI_00492	CDS	2625				hypothetical protein
GNAADAAI_00493	CDS	240				hypothetical protein
GNAADAAI_00494	CDS	195				hypothetical protein
GNAADAAI_00495	CDS	180				hypothetical protein
GNAADAAI_00496	CDS	876	dppB		COG0601	Dipeptide transport system permease protein DppB
GNAADAAI_00497	CDS	846	gsiD		COG1173	Glutathione transport system permease protein GsiD
GNAADAAI_00498	CDS	1560	recN		COG0497	DNA repair protein RecN
GNAADAAI_00499	CDS	1071				hypothetical protein
GNAADAAI_00500	CDS	729				hypothetical protein
GNAADAAI_00501	CDS	168				hypothetical protein
GNAADAAI_00502	CDS	306	cheY_5		COG0784	Chemotaxis protein CheY 
GNAADAAI_00503	CDS	2964				hypothetical protein
GNAADAAI_00504	CDS	549		1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
GNAADAAI_00505	CDS	153				hypothetical protein
GNAADAAI_00506	CDS	168				hypothetical protein
GNAADAAI_00507	CDS	555	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
GNAADAAI_00508	CDS	480	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
GNAADAAI_00509	CDS	342				hypothetical protein
GNAADAAI_00510	CDS	954	serS	6.1.1.11	COG0172	Serine--tRNA ligase
