locus_tag	ftype	length_bp	gene	EC_number	COG	product
JNMIGJBM_00395	CDS	768				hypothetical protein
JNMIGJBM_00396	CDS	1083	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
JNMIGJBM_00397	CDS	1104	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JNMIGJBM_00398	CDS	1209	tmk	2.7.4.9		Thymidylate kinase
JNMIGJBM_00399	CDS	993				hypothetical protein
JNMIGJBM_00400	CDS	1254	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JNMIGJBM_00401	CDS	642				hypothetical protein
JNMIGJBM_00402	CDS	537	mshA_3	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
JNMIGJBM_00403	CDS	504		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
JNMIGJBM_00404	CDS	252	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
JNMIGJBM_00405	CDS	1137	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
JNMIGJBM_00406	CDS	774				hypothetical protein
JNMIGJBM_00407	CDS	240				hypothetical protein
JNMIGJBM_00408	CDS	2181				hypothetical protein
JNMIGJBM_00409	CDS	849				hypothetical protein
JNMIGJBM_00410	CDS	1119	pbpE		COG1680	Penicillin-binding protein 4*
JNMIGJBM_00411	CDS	171				hypothetical protein
JNMIGJBM_00412	CDS	768				hypothetical protein
JNMIGJBM_00413	CDS	324				hypothetical protein
JNMIGJBM_00414	CDS	222				hypothetical protein
JNMIGJBM_00415	CDS	918				hypothetical protein
JNMIGJBM_00416	CDS	2112				hypothetical protein
JNMIGJBM_00417	CDS	2397				hypothetical protein
JNMIGJBM_00418	CDS	3711				hypothetical protein
JNMIGJBM_00419	CDS	1998				hypothetical protein
JNMIGJBM_00420	CDS	1887				hypothetical protein
JNMIGJBM_00421	CDS	321				hypothetical protein
JNMIGJBM_00422	CDS	546				hypothetical protein
JNMIGJBM_00423	CDS	771	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
JNMIGJBM_00424	CDS	828	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
JNMIGJBM_00425	CDS	609				hypothetical protein
JNMIGJBM_00426	CDS	546	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
JNMIGJBM_00427	CDS	867	rbn	3.1.26.11		Ribonuclease BN
JNMIGJBM_00428	CDS	915				hypothetical protein
JNMIGJBM_00429	CDS	975	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
JNMIGJBM_00430	CDS	636				hypothetical protein
JNMIGJBM_00431	CDS	513	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
JNMIGJBM_00432	CDS	837	prs_1			Putative ribose-phosphate pyrophosphokinase
JNMIGJBM_00433	CDS	693				hypothetical protein
JNMIGJBM_00434	CDS	1005				hypothetical protein
JNMIGJBM_00435	CDS	1347	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
JNMIGJBM_00436	CDS	1581				hypothetical protein
JNMIGJBM_00437	CDS	420				hypothetical protein
JNMIGJBM_00438	CDS	690		2.4.-.-	COG0463	putative glycosyltransferase
JNMIGJBM_00439	CDS	438				hypothetical protein
JNMIGJBM_00440	CDS	531				hypothetical protein
JNMIGJBM_00441	CDS	528				hypothetical protein
JNMIGJBM_00442	CDS	555				hypothetical protein
JNMIGJBM_00443	CDS	1551				hypothetical protein
JNMIGJBM_00444	CDS	1029				hypothetical protein
JNMIGJBM_00445	CDS	414				hypothetical protein
JNMIGJBM_00446	CDS	936				hypothetical protein
JNMIGJBM_00447	CDS	261				hypothetical protein
JNMIGJBM_00448	CDS	711				hypothetical protein
JNMIGJBM_00449	CDS	276				IS200/IS605 family transposase ISDra9
JNMIGJBM_00450	CDS	480				hypothetical protein
JNMIGJBM_00451	CDS	2046				hypothetical protein
JNMIGJBM_00452	CDS	231				hypothetical protein
JNMIGJBM_00453	CDS	330				hypothetical protein
JNMIGJBM_00454	CDS	951	vldW	1.14.11.52		Validamycin A dioxygenase
JNMIGJBM_00455	CDS	2007	dxs_2	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
JNMIGJBM_00456	CDS	615				hypothetical protein
JNMIGJBM_00457	CDS	210				hypothetical protein
JNMIGJBM_00458	CDS	1089	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
JNMIGJBM_00459	CDS	699				hypothetical protein
JNMIGJBM_00460	CDS	624				hypothetical protein
JNMIGJBM_00461	CDS	429				hypothetical protein
JNMIGJBM_00462	CDS	675				hypothetical protein
JNMIGJBM_00463	CDS	732	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
JNMIGJBM_00464	CDS	1146	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
JNMIGJBM_00465	CDS	525				hypothetical protein
JNMIGJBM_00466	CDS	705				hypothetical protein
JNMIGJBM_00467	CDS	519				hypothetical protein
JNMIGJBM_00468	CDS	1452	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
JNMIGJBM_00469	CDS	171				hypothetical protein
JNMIGJBM_00470	CDS	162				hypothetical protein
JNMIGJBM_00471	CDS	381				hypothetical protein
JNMIGJBM_00472	CDS	222				hypothetical protein
JNMIGJBM_00473	CDS	594				hypothetical protein
JNMIGJBM_00474	CDS	516	carQ		COG1595	RNA polymerase sigma factor CarQ
JNMIGJBM_00475	CDS	876	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JNMIGJBM_00476	CDS	1377	alsT_2		COG1115	Amino-acid carrier protein AlsT
JNMIGJBM_00477	CDS	420				hypothetical protein
JNMIGJBM_00478	CDS	1230				hypothetical protein
JNMIGJBM_00479	CDS	258				hypothetical protein
JNMIGJBM_00480	CDS	1776	actP		COG4147	Cation/acetate symporter ActP
JNMIGJBM_00481	CDS	2688	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JNMIGJBM_00482	CDS	363	walR		COG0745	Transcriptional regulatory protein WalR
JNMIGJBM_00483	CDS	225				hypothetical protein
JNMIGJBM_00484	CDS	465	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
JNMIGJBM_00485	CDS	480	bamD			Outer membrane protein assembly factor BamD
JNMIGJBM_00486	CDS	330				hypothetical protein
JNMIGJBM_00487	CDS	1212	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
JNMIGJBM_00488	CDS	891				hypothetical protein
JNMIGJBM_00489	CDS	1653	recN		COG0497	DNA repair protein RecN
JNMIGJBM_00490	CDS	813	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
JNMIGJBM_00491	CDS	1728				hypothetical protein
JNMIGJBM_00492	CDS	2568				hypothetical protein
JNMIGJBM_00493	CDS	1800				hypothetical protein
JNMIGJBM_00494	CDS	1005				hypothetical protein
JNMIGJBM_00495	CDS	831		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
JNMIGJBM_00496	CDS	1164	zraR		COG2204	Transcriptional regulatory protein ZraR
JNMIGJBM_00497	CDS	831			COG3264	putative MscS family protein.1
JNMIGJBM_00498	CDS	1314	yhaP		COG1668	putative protein YhaP
JNMIGJBM_00499	CDS	927	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JNMIGJBM_00500	CDS	1116	dnaJ		COG0484	Chaperone protein DnaJ
JNMIGJBM_00501	CDS	540	grpE			Protein GrpE
JNMIGJBM_00502	CDS	627				hypothetical protein
JNMIGJBM_00503	CDS	420				hypothetical protein
JNMIGJBM_00504	CDS	906				Epimerase family protein
JNMIGJBM_00505	CDS	687	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
JNMIGJBM_00506	CDS	426				hypothetical protein
JNMIGJBM_00507	CDS	507				hypothetical protein
JNMIGJBM_00508	CDS	1068	ilvE	2.6.1.42		putative branched-chain-amino-acid aminotransferase
JNMIGJBM_00509	CDS	741				hypothetical protein
JNMIGJBM_00510	CDS	1047				hypothetical protein
JNMIGJBM_00511	CDS	1941	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JNMIGJBM_00512	CDS	804				hypothetical protein
JNMIGJBM_00513	CDS	723				hypothetical protein
JNMIGJBM_00514	CDS	570				hypothetical protein
JNMIGJBM_00515	CDS	1320				hypothetical protein
JNMIGJBM_00516	CDS	1758				hypothetical protein
JNMIGJBM_00517	CDS	1695	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
JNMIGJBM_00518	CDS	474				hypothetical protein
JNMIGJBM_00519	CDS	633	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JNMIGJBM_00520	CDS	408	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JNMIGJBM_00521	CDS	639				hypothetical protein
JNMIGJBM_00522	CDS	1308				hypothetical protein
JNMIGJBM_00523	CDS	381				hypothetical protein
JNMIGJBM_00524	CDS	555				hypothetical protein
JNMIGJBM_00525	CDS	1179				hypothetical protein
JNMIGJBM_00526	CDS	483				hypothetical protein
JNMIGJBM_00527	CDS	699				hypothetical protein
JNMIGJBM_00528	CDS	1173				hypothetical protein
JNMIGJBM_00529	CDS	438				hypothetical protein
JNMIGJBM_00530	CDS	792				hypothetical protein
JNMIGJBM_00531	CDS	594				hypothetical protein
JNMIGJBM_00532	CDS	2211				hypothetical protein
JNMIGJBM_00533	CDS	1314	infB			Translation initiation factor IF-2
JNMIGJBM_00534	CDS	285				hypothetical protein
JNMIGJBM_00535	CDS	771				hypothetical protein
JNMIGJBM_00536	CDS	630				hypothetical protein
JNMIGJBM_00537	CDS	459	lrp		COG1522	Leucine-responsive regulatory protein
JNMIGJBM_00538	CDS	1215	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
JNMIGJBM_00539	CDS	180				hypothetical protein
JNMIGJBM_00540	CDS	855				hypothetical protein
JNMIGJBM_00541	CDS	1515	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
JNMIGJBM_00542	CDS	633	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JNMIGJBM_00543	CDS	129				hypothetical protein
JNMIGJBM_00544	CDS	273	tpx	1.11.1.15	COG2077	Thiol peroxidase
JNMIGJBM_00545	CDS	258	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
JNMIGJBM_00546	CDS	2439				hypothetical protein
JNMIGJBM_00547	CDS	642				hypothetical protein
JNMIGJBM_00548	CDS	1305				hypothetical protein
JNMIGJBM_00549	CDS	690	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
JNMIGJBM_00550	CDS	774				hypothetical protein
JNMIGJBM_00551	CDS	1278	rarA		COG2256	Replication-associated recombination protein A
JNMIGJBM_00552	CDS	774				hypothetical protein
JNMIGJBM_00553	CDS	735		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
JNMIGJBM_00554	CDS	3312				hypothetical protein
JNMIGJBM_00555	CDS	993				hypothetical protein
JNMIGJBM_00556	CDS	1689				hypothetical protein
JNMIGJBM_00557	CDS	1065				TonB-dependent receptor P3
JNMIGJBM_00558	CDS	174				hypothetical protein
JNMIGJBM_00559	CDS	1272	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JNMIGJBM_00560	CDS	1314				hypothetical protein
JNMIGJBM_00561	CDS	1179				hypothetical protein
JNMIGJBM_00562	CDS	1359	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
JNMIGJBM_00563	CDS	990	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
JNMIGJBM_00564	CDS	1311	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
JNMIGJBM_00565	CDS	741	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
JNMIGJBM_00566	CDS	1164				hypothetical protein
JNMIGJBM_00567	CDS	1209				hypothetical protein
JNMIGJBM_00568	CDS	1425				hypothetical protein
JNMIGJBM_00569	CDS	1065				hypothetical protein
JNMIGJBM_00570	CDS	645				hypothetical protein
JNMIGJBM_00571	CDS	1014				hypothetical protein
JNMIGJBM_00572	CDS	729	btsR		COG3279	Transcriptional regulatory protein BtsR
JNMIGJBM_00573	CDS	1071				hypothetical protein
JNMIGJBM_00574	CDS	498				hypothetical protein
JNMIGJBM_00575	CDS	396				hypothetical protein
JNMIGJBM_00576	CDS	171				hypothetical protein
JNMIGJBM_00577	CDS	876				hypothetical protein
JNMIGJBM_00578	CDS	402				hypothetical protein
JNMIGJBM_00579	CDS	927				hypothetical protein
JNMIGJBM_00580	CDS	549				hypothetical protein
JNMIGJBM_00581	CDS	525				hypothetical protein
JNMIGJBM_00582	CDS	999	obg	3.6.5.-		GTPase Obg
JNMIGJBM_00583	CDS	1113	adk	2.7.4.3		Adenylate kinase
JNMIGJBM_00584	CDS	420	purK_2	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
JNMIGJBM_00585	CDS	561				hypothetical protein
JNMIGJBM_00586	CDS	564				hypothetical protein
JNMIGJBM_00587	CDS	561	algU_1		COG1595	RNA polymerase sigma-H factor
JNMIGJBM_00588	CDS	2451	lon2	3.4.21.53	COG0466	Lon protease 2
JNMIGJBM_00589	CDS	1017				hypothetical protein
JNMIGJBM_00590	CDS	696	cmk	2.7.4.25	COG0283	Cytidylate kinase
JNMIGJBM_00591	CDS	1833	rpsA		COG0539	30S ribosomal protein S1
JNMIGJBM_00592	CDS	540	pyrR			Bifunctional protein pyrR
JNMIGJBM_00593	CDS	930	pyrB	2.1.3.2		Aspartate carbamoyltransferase
JNMIGJBM_00594	CDS	333				hypothetical protein
JNMIGJBM_00595	CDS	909	rnz	3.1.26.11	COG1234	Ribonuclease Z
JNMIGJBM_00596	CDS	387	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
JNMIGJBM_00597	CDS	684				hypothetical protein
JNMIGJBM_00598	CDS	237				hypothetical protein
JNMIGJBM_00599	CDS	1839	nhaP2			K(+)/H(+) antiporter NhaP2
JNMIGJBM_00600	CDS	354				hypothetical protein
JNMIGJBM_00601	CDS	1578				hypothetical protein
JNMIGJBM_00602	CDS	1260	dap	3.4.11.19		D-aminopeptidase
JNMIGJBM_00603	CDS	525				hypothetical protein
JNMIGJBM_00604	CDS	1464				hypothetical protein
JNMIGJBM_00605	CDS	1368	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
JNMIGJBM_00606	CDS	1923				hypothetical protein
JNMIGJBM_00607	CDS	1521				hypothetical protein
JNMIGJBM_00608	CDS	345				hypothetical protein
JNMIGJBM_00609	CDS	282	rimM			Ribosome maturation factor RimM
JNMIGJBM_00610	CDS	93				hypothetical protein
JNMIGJBM_00611	CDS	717	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
JNMIGJBM_00612	CDS	1179	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JNMIGJBM_00613	CDS	948				hypothetical protein
JNMIGJBM_00614	CDS	801				hypothetical protein
JNMIGJBM_00615	CDS	333	cndB2			Chloroacetanilide N-alkylformylase 2, ferredoxin component
JNMIGJBM_00616	CDS	1056		1.18.1.2	COG0492	Ferredoxin--NADP reductase
JNMIGJBM_00617	CDS	243	nfuA			Fe/S biogenesis protein NfuA
JNMIGJBM_00618	CDS	1134				Iron-sulfur cluster carrier protein
JNMIGJBM_00619	CDS	330				DNA base-flipping protein
JNMIGJBM_00620	CDS	630				hypothetical protein
JNMIGJBM_00621	CDS	672	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
JNMIGJBM_00622	CDS	498				hypothetical protein
JNMIGJBM_00623	CDS	165				hypothetical protein
JNMIGJBM_00624	CDS	861				hypothetical protein
JNMIGJBM_00625	CDS	927	estD	3.1.1.1	COG1073	Esterase EstD
JNMIGJBM_00626	CDS	603				hypothetical protein
JNMIGJBM_00627	CDS	384	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
JNMIGJBM_00628	CDS	351	vanX	3.4.13.22		D-alanyl-D-alanine dipeptidase
JNMIGJBM_00629	CDS	1785				hypothetical protein
JNMIGJBM_00630	CDS	336				hypothetical protein
JNMIGJBM_00631	CDS	600	algU_2		COG1595	RNA polymerase sigma-H factor
JNMIGJBM_00632	CDS	411				hypothetical protein
JNMIGJBM_00633	CDS	672				hypothetical protein
JNMIGJBM_00634	CDS	1338				hypothetical protein
JNMIGJBM_00635	CDS	549	rpoE_3		COG1595	ECF RNA polymerase sigma-E factor
JNMIGJBM_00636	CDS	90				hypothetical protein
JNMIGJBM_00637	CDS	246				hypothetical protein
JNMIGJBM_00638	CDS	381				hypothetical protein
JNMIGJBM_00639	CDS	1812				hypothetical protein
JNMIGJBM_00640	CDS	621	uhpA		COG2197	Transcriptional regulatory protein UhpA
	CRISPR	402				
JNMIGJBM_00641	CDS	864				hypothetical protein
JNMIGJBM_00642	CDS	255				hypothetical protein
JNMIGJBM_00643	CDS	627				hypothetical protein
JNMIGJBM_00644	CDS	753	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
JNMIGJBM_00645	CDS	873	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
JNMIGJBM_00646	CDS	1005				hypothetical protein
JNMIGJBM_00647	CDS	867			COG1721	putative protein
JNMIGJBM_00648	CDS	828				hypothetical protein
JNMIGJBM_00649	CDS	294				hypothetical protein
JNMIGJBM_00650	CDS	516	sigE		COG1595	ECF RNA polymerase sigma factor SigE
JNMIGJBM_00651	CDS	909				hypothetical protein
JNMIGJBM_00652	CDS	2310				hypothetical protein
JNMIGJBM_00653	CDS	1239				hypothetical protein
JNMIGJBM_00654	CDS	1782	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
JNMIGJBM_00655	CDS	2061	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
JNMIGJBM_00656	CDS	549				hypothetical protein
JNMIGJBM_00657	CDS	213				hypothetical protein
JNMIGJBM_00658	CDS	459	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
JNMIGJBM_00659	CDS	138				hypothetical protein
JNMIGJBM_00660	CDS	1032	dhmA	3.8.1.5		Haloalkane dehalogenase
JNMIGJBM_00661	CDS	408				hypothetical protein
JNMIGJBM_00662	CDS	597				hypothetical protein
JNMIGJBM_00663	CDS	495	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JNMIGJBM_00664	CDS	663	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
JNMIGJBM_00665	CDS	405				hypothetical protein
JNMIGJBM_00666	CDS	186				hypothetical protein
JNMIGJBM_00667	CDS	183				hypothetical protein
JNMIGJBM_00668	CDS	864	sigA			RNA polymerase sigma factor SigA
JNMIGJBM_00669	CDS	2253	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
JNMIGJBM_00670	CDS	270	rpsO		COG0184	30S ribosomal protein S15
JNMIGJBM_00671	CDS	606				hypothetical protein
JNMIGJBM_00672	CDS	261				hypothetical protein
JNMIGJBM_00673	CDS	504				hypothetical protein
JNMIGJBM_00674	CDS	624	TDO2	1.13.11.11		Tryptophan 2,3-dioxygenase
JNMIGJBM_00675	CDS	1326				hypothetical protein
JNMIGJBM_00676	CDS	1647	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
JNMIGJBM_00677	CDS	2571				hypothetical protein
JNMIGJBM_00678	CDS	441				hypothetical protein
JNMIGJBM_00679	CDS	1062				hypothetical protein
JNMIGJBM_00680	CDS	2643				hypothetical protein
JNMIGJBM_00681	CDS	570				hypothetical protein
JNMIGJBM_00682	CDS	1590				hypothetical protein
JNMIGJBM_00683	CDS	402				hypothetical protein
JNMIGJBM_00684	CDS	630	degU		COG2197	Transcriptional regulatory protein DegU
JNMIGJBM_00685	CDS	1842				hypothetical protein
JNMIGJBM_00686	CDS	1881				hypothetical protein
JNMIGJBM_00687	CDS	1116	secA_1		COG0653	Protein translocase subunit SecA
JNMIGJBM_00688	CDS	471	secA_2		COG0653	Protein translocase subunit SecA
JNMIGJBM_00689	CDS	99	secA_3		COG0653	Protein translocase subunit SecA
JNMIGJBM_00690	CDS	189	secA_4			Protein translocase subunit SecA
JNMIGJBM_00691	CDS	1449	secA_5			Protein translocase subunit SecA
JNMIGJBM_00692	CDS	747				hypothetical protein
JNMIGJBM_00693	CDS	621	yciO		COG0009	putative protein YciO
JNMIGJBM_00694	CDS	861	aes	3.1.1.-		Acetyl esterase
JNMIGJBM_00695	CDS	2154	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
JNMIGJBM_00696	CDS	279	pcrA_2	3.6.4.12		ATP-dependent DNA helicase PcrA
JNMIGJBM_00697	CDS	537				hypothetical protein
JNMIGJBM_00698	CDS	1020	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
JNMIGJBM_00699	CDS	249				hypothetical protein
JNMIGJBM_00700	CDS	693				hypothetical protein
JNMIGJBM_00701	CDS	702				hypothetical protein
JNMIGJBM_00702	CDS	756	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JNMIGJBM_00703	CDS	384	dksA			RNA polymerase-binding transcription factor DksA
JNMIGJBM_00704	CDS	648	lspA_1	3.4.23.36		Lipoprotein signal peptidase
JNMIGJBM_00705	CDS	573		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
JNMIGJBM_00706	CDS	975				hypothetical protein
JNMIGJBM_00707	CDS	876	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
JNMIGJBM_00708	CDS	1803	uvrC		COG0322	UvrABC system protein C
JNMIGJBM_00709	CDS	666			COG1752	putative NTE family protein
JNMIGJBM_00710	CDS	1563	bamA			Outer membrane protein assembly factor BamA
JNMIGJBM_00711	CDS	1158	hmgA	1.13.11.5		Homogentisate 1,2-dioxygenase
JNMIGJBM_00712	CDS	372				hypothetical protein
JNMIGJBM_00713	CDS	504	rsmA_1	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
JNMIGJBM_00714	CDS	231	rsmA_2	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
JNMIGJBM_00715	CDS	330				hypothetical protein
JNMIGJBM_00716	CDS	510				hypothetical protein
JNMIGJBM_00717	CDS	1746	cpoB_2			Cell division coordinator CpoB
JNMIGJBM_00718	CDS	1272	serS	6.1.1.11	COG0172	Serine--tRNA ligase
JNMIGJBM_00719	CDS	1317				hypothetical protein
JNMIGJBM_00720	CDS	936	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
JNMIGJBM_00721	CDS	636	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
JNMIGJBM_00722	CDS	600	ctc		COG1825	General stress protein CTC
JNMIGJBM_00723	CDS	591	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JNMIGJBM_00724	CDS	291				hypothetical protein
JNMIGJBM_00725	CDS	294				hypothetical protein
JNMIGJBM_00726	CDS	1578	rny	3.1.-.-	COG1418	Ribonuclease Y
JNMIGJBM_00727	CDS	897	xerD_2			Tyrosine recombinase XerD
JNMIGJBM_00728	CDS	588				hypothetical protein
JNMIGJBM_00729	CDS	447	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
JNMIGJBM_00730	CDS	1377	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
JNMIGJBM_00731	CDS	555				hypothetical protein
JNMIGJBM_00732	CDS	477	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
JNMIGJBM_00733	CDS	825	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
JNMIGJBM_00734	CDS	480				hypothetical protein
JNMIGJBM_00735	CDS	591	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
JNMIGJBM_00736	CDS	876	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
JNMIGJBM_00737	CDS	528	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
JNMIGJBM_00738	CDS	807				hypothetical protein
JNMIGJBM_00739	CDS	387	ctb		COG2346	Group 3 truncated hemoglobin ctb
JNMIGJBM_00740	CDS	3219	ccsA			Cytochrome c biogenesis protein CcsA
JNMIGJBM_00741	CDS	726	pgmB	5.4.2.6	COG0637	Beta-phosphoglucomutase
JNMIGJBM_00742	CDS	156				hypothetical protein
JNMIGJBM_00743	CDS	705	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
JNMIGJBM_00744	CDS	468	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
JNMIGJBM_00745	CDS	723	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
JNMIGJBM_00746	tRNA	75				tRNA-His(gtg)
JNMIGJBM_00747	CDS	303				hypothetical protein
JNMIGJBM_00748	CDS	513				hypothetical protein
JNMIGJBM_00749	CDS	1461				hypothetical protein
JNMIGJBM_00750	CDS	984	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
JNMIGJBM_00751	CDS	378				hypothetical protein
JNMIGJBM_00752	CDS	3420				hypothetical protein
JNMIGJBM_00753	CDS	237				hypothetical protein
JNMIGJBM_00754	CDS	354				hypothetical protein
JNMIGJBM_00755	CDS	195				hypothetical protein
JNMIGJBM_00756	CDS	849				hypothetical protein
JNMIGJBM_00757	CDS	435	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
JNMIGJBM_00758	CDS	408				hypothetical protein
JNMIGJBM_00759	CDS	753				hypothetical protein
JNMIGJBM_00760	CDS	528	yceI		COG2353	Protein YceI
JNMIGJBM_00761	CDS	1701	lysS	6.1.1.6		Lysine--tRNA ligase
JNMIGJBM_00762	CDS	159				hypothetical protein
JNMIGJBM_00763	CDS	756				hypothetical protein
JNMIGJBM_00764	CDS	705	lipB	2.3.1.181	COG0321	Octanoyltransferase
JNMIGJBM_00765	CDS	495				hypothetical protein
JNMIGJBM_00766	CDS	1968				hypothetical protein
JNMIGJBM_00767	CDS	1032				hypothetical protein
JNMIGJBM_00768	CDS	1260	polC	2.7.7.7		DNA polymerase III PolC-type
JNMIGJBM_00769	CDS	3162	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
JNMIGJBM_00770	CDS	318	trxA_1			Thioredoxin
JNMIGJBM_00771	CDS	930				hypothetical protein
JNMIGJBM_00772	tRNA	75				tRNA-Asp(gtc)
JNMIGJBM_00773	CDS	1668	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
JNMIGJBM_00774	CDS	804	fdhD		COG1526	Sulfur carrier protein FdhD
JNMIGJBM_00775	CDS	609		1.-.-.-	COG0243	putative oxidoreductase
JNMIGJBM_00776	CDS	438				hypothetical protein
JNMIGJBM_00777	CDS	744				hypothetical protein
JNMIGJBM_00778	CDS	2067				hypothetical protein
JNMIGJBM_00779	CDS	264				hypothetical protein
JNMIGJBM_00780	CDS	4899				hypothetical protein
JNMIGJBM_00781	CDS	429	yhaI		COG3152	Inner membrane protein YhaI
JNMIGJBM_00782	CDS	912	glsA	3.5.1.2	COG2066	Thermolabile glutaminase
