locus_tag	ftype	length_bp	gene	EC_number	COG	product
LMFMGAAB_00373	CDS	1185				hypothetical protein
LMFMGAAB_00374	CDS	1809	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
LMFMGAAB_00375	CDS	1236	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
LMFMGAAB_00376	CDS	537				hypothetical protein
LMFMGAAB_00377	CDS	861	zraS	2.7.13.3		Sensor protein ZraS
LMFMGAAB_00378	CDS	300				hypothetical protein
LMFMGAAB_00379	CDS	423				hypothetical protein
LMFMGAAB_00380	CDS	768	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
LMFMGAAB_00381	CDS	744				hypothetical protein
LMFMGAAB_00382	CDS	762				hypothetical protein
LMFMGAAB_00383	CDS	567	yebS_1		COG2995	Intermembrane transport protein YebS
LMFMGAAB_00384	CDS	672	yebS_2		COG2995	Intermembrane transport protein YebS
LMFMGAAB_00385	CDS	1857	yebT		COG3008	Intermembrane transport protein YebT
LMFMGAAB_00386	CDS	1179			COG3008	putative protein
LMFMGAAB_00387	CDS	327				hypothetical protein
LMFMGAAB_00388	CDS	582				hypothetical protein
LMFMGAAB_00389	CDS	1134				hypothetical protein
LMFMGAAB_00390	CDS	1641				hypothetical protein
LMFMGAAB_00391	CDS	201				hypothetical protein
LMFMGAAB_00392	CDS	846	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LMFMGAAB_00393	CDS	1239				hypothetical protein
LMFMGAAB_00394	CDS	198				hypothetical protein
LMFMGAAB_00395	CDS	771	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
LMFMGAAB_00396	CDS	1635	hflX			GTPase HflX
LMFMGAAB_00397	CDS	1110	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LMFMGAAB_00398	CDS	300				hypothetical protein
LMFMGAAB_00399	CDS	444	rplI		COG0359	50S ribosomal protein L9
LMFMGAAB_00400	CDS	249				hypothetical protein
LMFMGAAB_00401	CDS	408				hypothetical protein
LMFMGAAB_00402	CDS	1233				hypothetical protein
LMFMGAAB_00403	CDS	318	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
LMFMGAAB_00404	CDS	810	gatB_2	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
LMFMGAAB_00405	CDS	186				hypothetical protein
LMFMGAAB_00406	CDS	543	carD		COG1329	RNA polymerase-binding transcription factor CarD
LMFMGAAB_00407	CDS	978				hypothetical protein
LMFMGAAB_00408	CDS	321	cutA		COG1324	Divalent-cation tolerance protein CutA
LMFMGAAB_00409	CDS	312	erpA			Iron-sulfur cluster insertion protein ErpA
LMFMGAAB_00410	CDS	423				hypothetical protein
LMFMGAAB_00411	CDS	1713	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
LMFMGAAB_00412	CDS	213				hypothetical protein
LMFMGAAB_00413	CDS	1314	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
LMFMGAAB_00414	CDS	528			COG1259	putative protein
LMFMGAAB_00415	CDS	279				hypothetical protein
LMFMGAAB_00416	CDS	456				hypothetical protein
LMFMGAAB_00417	CDS	1032				hypothetical protein
LMFMGAAB_00418	CDS	423				hypothetical protein
LMFMGAAB_00419	CDS	369				hypothetical protein
LMFMGAAB_00420	CDS	648				hypothetical protein
LMFMGAAB_00421	CDS	372				hypothetical protein
LMFMGAAB_00422	CDS	357				hypothetical protein
LMFMGAAB_00423	CDS	306				hypothetical protein
LMFMGAAB_00424	CDS	372	cheY		COG0784	Chemotaxis protein CheY 
LMFMGAAB_00425	CDS	1950	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
LMFMGAAB_00426	CDS	2634				hypothetical protein
LMFMGAAB_00427	CDS	474	cheW_2		COG0835	Chemotaxis protein CheW
LMFMGAAB_00428	CDS	150				hypothetical protein
LMFMGAAB_00429	CDS	939	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
LMFMGAAB_00430	CDS	642	cmk	2.7.4.25	COG0283	Cytidylate kinase
LMFMGAAB_00431	CDS	1749	rpsA		COG0539	30S ribosomal protein S1
LMFMGAAB_00432	CDS	882	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
LMFMGAAB_00433	CDS	567	yciO		COG0009	putative protein YciO
LMFMGAAB_00434	CDS	1464	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
LMFMGAAB_00435	CDS	3531	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
LMFMGAAB_00436	CDS	726				hypothetical protein
LMFMGAAB_00437	CDS	735	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
LMFMGAAB_00438	CDS	168				hypothetical protein
LMFMGAAB_00439	CDS	510				hypothetical protein
LMFMGAAB_00440	CDS	879				hypothetical protein
LMFMGAAB_00441	CDS	330				hypothetical protein
LMFMGAAB_00442	CDS	573	gmk	2.7.4.8	COG0194	Guanylate kinase
LMFMGAAB_00443	CDS	483	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LMFMGAAB_00444	CDS	1293	fpgS	6.3.2.17		Folylpolyglutamate synthase
LMFMGAAB_00445	CDS	207	rpsU		COG0828	30S ribosomal protein S21
LMFMGAAB_00446	CDS	675	adk	2.7.4.3		Adenylate kinase
LMFMGAAB_00447	CDS	588	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
LMFMGAAB_00448	CDS	285	rho_1	3.6.4.-	COG1158	Transcription termination factor Rho
LMFMGAAB_00449	CDS	702	rho_2	3.6.4.-	COG1158	Transcription termination factor Rho
LMFMGAAB_00450	CDS	222	rpmE		COG0254	50S ribosomal protein L31
LMFMGAAB_00451	CDS	1068	prfA		COG0216	Peptide chain release factor 1
LMFMGAAB_00452	CDS	912	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
LMFMGAAB_00453	CDS	840	rpsB		COG0052	30S ribosomal protein S2
LMFMGAAB_00454	CDS	597	tsf			Elongation factor Ts
LMFMGAAB_00455	CDS	720	pyrH	2.7.4.22	COG0528	Uridylate kinase
LMFMGAAB_00456	CDS	465	frr		COG0233	Ribosome-recycling factor
LMFMGAAB_00457	CDS	2097	fyuA_3		COG1629	Pesticin receptor
LMFMGAAB_00458	CDS	2064	feoB		COG0370	Fe(2+) transporter FeoB
LMFMGAAB_00459	CDS	228				hypothetical protein
LMFMGAAB_00460	CDS	276				hypothetical protein
LMFMGAAB_00461	CDS	2004	fyuA_4		COG1629	Pesticin receptor
LMFMGAAB_00462	CDS	960	rhaS_2			HTH-type transcriptional activator RhaS
LMFMGAAB_00463	CDS	2103	fyuA_5		COG1629	Pesticin receptor
LMFMGAAB_00464	CDS	969				hypothetical protein
LMFMGAAB_00465	CDS	1956	fyuA_6		COG1629	Pesticin receptor
LMFMGAAB_00466	CDS	969				hypothetical protein
LMFMGAAB_00467	CDS	1896	fyuA_7		COG1629	Pesticin receptor
LMFMGAAB_00468	CDS	1398				hypothetical protein
LMFMGAAB_00469	CDS	483				hypothetical protein
LMFMGAAB_00470	CDS	402	pchR_2		COG2207	Regulatory protein PchR
LMFMGAAB_00471	CDS	1239	sbcD		COG0420	Nuclease SbcCD subunit D
LMFMGAAB_00472	CDS	3255				hypothetical protein
LMFMGAAB_00473	CDS	1356				hypothetical protein
LMFMGAAB_00474	CDS	195				hypothetical protein
LMFMGAAB_00475	CDS	1341				hypothetical protein
LMFMGAAB_00476	CDS	516				IS630 family transposase ISPa47
LMFMGAAB_00477	CDS	624				hypothetical protein
LMFMGAAB_00478	CDS	375	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
LMFMGAAB_00479	CDS	630				hypothetical protein
LMFMGAAB_00480	CDS	189				hypothetical protein
LMFMGAAB_00481	CDS	693				hypothetical protein
LMFMGAAB_00482	CDS	159				hypothetical protein
LMFMGAAB_00483	CDS	684				hypothetical protein
LMFMGAAB_00484	CDS	1140	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
LMFMGAAB_00485	CDS	309				hypothetical protein
LMFMGAAB_00486	CDS	288				hypothetical protein
LMFMGAAB_00487	CDS	900	nhaR		COG0583	Transcriptional activator protein NhaR
LMFMGAAB_00488	CDS	1209				hypothetical protein
LMFMGAAB_00489	CDS	894				hypothetical protein
LMFMGAAB_00490	CDS	2478				hypothetical protein
LMFMGAAB_00491	CDS	6285	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
LMFMGAAB_00492	CDS	600				hypothetical protein
LMFMGAAB_00493	CDS	438				hypothetical protein
LMFMGAAB_00494	CDS	1128	gcdB	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
LMFMGAAB_00495	CDS	498				hypothetical protein
LMFMGAAB_00496	CDS	885				IS3 family transposase ISPpr7
LMFMGAAB_00497	CDS	960				hypothetical protein
LMFMGAAB_00498	CDS	1431				hypothetical protein
