locus_tag	ftype	length_bp	gene	EC_number	COG	product
AFKNNLHP_00383	CDS	1143	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
AFKNNLHP_00384	rRNA	111				5S ribosomal RNA
AFKNNLHP_00385	rRNA	2906				23S ribosomal RNA
AFKNNLHP_00386	tRNA	76				tRNA-Ala(tgc)
AFKNNLHP_00387	tRNA	77				tRNA-Ile(gat)
AFKNNLHP_00388	rRNA	1515				16S ribosomal RNA
AFKNNLHP_00389	CDS	696	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
AFKNNLHP_00390	CDS	957	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
AFKNNLHP_00391	CDS	576				hypothetical protein
AFKNNLHP_00392	CDS	972	cpoB			Cell division coordinator CpoB
AFKNNLHP_00393	CDS	549	pal			Peptidoglycan-associated lipoprotein
AFKNNLHP_00394	CDS	357	cbiX	4.99.1.3		Sirohydrochlorin cobaltochelatase
AFKNNLHP_00395	CDS	930		1.6.3.5	COG3380	Renalase
AFKNNLHP_00396	CDS	273				hypothetical protein
AFKNNLHP_00397	CDS	639	pdxH_3	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
AFKNNLHP_00398	CDS	1293	ubiB	2.7.-.-		protein kinase UbiB
AFKNNLHP_00399	CDS	243				hypothetical protein
AFKNNLHP_00400	CDS	555	uvsE_1	3.-.-.-		UV DNA damage endonuclease
AFKNNLHP_00401	CDS	345	uvsE_2	3.-.-.-		UV DNA damage endonuclease
AFKNNLHP_00402	CDS	1269	tolB		COG0823	Tol-Pal system protein TolB
AFKNNLHP_00403	CDS	738				hypothetical protein
AFKNNLHP_00404	CDS	390	exbD		COG0848	Biopolymer transport protein ExbD
AFKNNLHP_00405	CDS	561	exbB		COG0811	Biopolymer transport protein ExbB
AFKNNLHP_00406	CDS	378	atpC			ATP synthase epsilon chain
AFKNNLHP_00407	CDS	1395	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
AFKNNLHP_00408	CDS	888	atpG_1		COG0224	ATP synthase gamma chain
AFKNNLHP_00409	CDS	1518	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
AFKNNLHP_00410	CDS	531	atpD_2			ATP synthase subunit delta
AFKNNLHP_00411	CDS	516	atpF			ATP synthase subunit b
AFKNNLHP_00412	CDS	423	atpG_2		COG0711	ATP synthase subunit b'
AFKNNLHP_00413	CDS	876	parB		COG1475	putative chromosome-partitioning protein ParB
AFKNNLHP_00414	CDS	777	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
AFKNNLHP_00415	CDS	636	birA	6.3.4.15		Bifunctional ligase/repressor BirA
AFKNNLHP_00416	CDS	894				hypothetical protein
AFKNNLHP_00417	CDS	1395	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
AFKNNLHP_00418	CDS	921	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
AFKNNLHP_00419	CDS	765	proB	2.7.2.11	COG0263	Glutamate 5-kinase
AFKNNLHP_00420	CDS	1110	obg	3.6.5.-		GTPase Obg
AFKNNLHP_00421	CDS	255	rpmA		COG0211	50S ribosomal protein L27
AFKNNLHP_00422	CDS	318	rplU		COG0261	50S ribosomal protein L21
AFKNNLHP_00423	CDS	384	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AFKNNLHP_00424	CDS	1635	dnaG	2.7.7.-	COG0358	DNA primase
AFKNNLHP_00425	CDS	1050	lapB			Lipopolysaccharide assembly protein B
AFKNNLHP_00426	CDS	435	rnhA	3.1.26.4	COG0328	Ribonuclease HI
AFKNNLHP_00427	CDS	678	rnc	3.1.26.3	COG0571	Ribonuclease 3
AFKNNLHP_00428	CDS	2262	pctB		COG0840	Methyl-accepting chemotaxis protein PctB
AFKNNLHP_00429	CDS	1680				hypothetical protein
AFKNNLHP_00430	CDS	1383				hypothetical protein
AFKNNLHP_00431	CDS	1911				hypothetical protein
AFKNNLHP_00432	CDS	927				hypothetical protein
AFKNNLHP_00433	CDS	210				hypothetical protein
AFKNNLHP_00434	CDS	1005	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
AFKNNLHP_00435	CDS	429	bdbC			disulfide formation protein
AFKNNLHP_00436	CDS	558	resA_2			Thiol-disulfide oxidoreductase ResA
AFKNNLHP_00437	CDS	1206				hypothetical protein
AFKNNLHP_00438	CDS	291				hypothetical protein
AFKNNLHP_00439	CDS	468				hypothetical protein
AFKNNLHP_00440	CDS	867	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
AFKNNLHP_00441	CDS	201	aaeX			Protein AaeX
AFKNNLHP_00442	CDS	2079	aaeB			p-hydroxybenzoic acid efflux pump subunit AaeB
AFKNNLHP_00443	CDS	1431	ttgF			Toluene efflux pump outer membrane protein TtgF
AFKNNLHP_00444	CDS	426	slyA			Transcriptional regulator SlyA
AFKNNLHP_00445	CDS	750				hypothetical protein
AFKNNLHP_00446	CDS	1119	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
AFKNNLHP_00447	CDS	669	cbbY	3.1.3.-	COG0637	Protein CbbY
AFKNNLHP_00448	CDS	408				hypothetical protein
AFKNNLHP_00449	CDS	573	yvdD		COG1611	LOG family protein YvdD
AFKNNLHP_00450	CDS	2484				hypothetical protein
AFKNNLHP_00451	CDS	576				hypothetical protein
AFKNNLHP_00452	CDS	852				hypothetical protein
AFKNNLHP_00453	CDS	711			COG0217	putative transcriptional regulatory protein
AFKNNLHP_00454	CDS	2811	rcsC	2.7.13.3		Sensor histidine kinase RcsC
AFKNNLHP_00455	CDS	411	baeR		COG0745	Transcriptional regulatory protein BaeR
AFKNNLHP_00456	CDS	1221	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
AFKNNLHP_00457	CDS	426				hypothetical protein
AFKNNLHP_00458	CDS	450	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
AFKNNLHP_00459	CDS	603				hypothetical protein
AFKNNLHP_00460	CDS	933	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
AFKNNLHP_00461	CDS	603				hypothetical protein
AFKNNLHP_00462	CDS	1752	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
AFKNNLHP_00463	CDS	384	dsbD_3	1.8.1.8		Thiol:disulfide interchange protein DsbD
AFKNNLHP_00464	CDS	357	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
AFKNNLHP_00465	CDS	228				hypothetical protein
AFKNNLHP_00466	CDS	2505				hypothetical protein
AFKNNLHP_00467	CDS	804	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
AFKNNLHP_00468	CDS	246				hypothetical protein
AFKNNLHP_00469	CDS	1107				hypothetical protein
AFKNNLHP_00470	CDS	1077				hypothetical protein
AFKNNLHP_00471	CDS	288				hypothetical protein
AFKNNLHP_00472	CDS	282				hypothetical protein
AFKNNLHP_00473	CDS	1896	dnaK			Chaperone protein DnaK
AFKNNLHP_00474	CDS	567	grpE			Protein GrpE
AFKNNLHP_00475	CDS	789	hrcA			Heat-inducible transcription repressor HrcA
AFKNNLHP_00476	CDS	945				hypothetical protein
AFKNNLHP_00477	CDS	2124				hypothetical protein
AFKNNLHP_00478	CDS	723	walR		COG0745	Transcriptional regulatory protein WalR
AFKNNLHP_00479	CDS	2580	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
AFKNNLHP_00480	CDS	723	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AFKNNLHP_00481	CDS	780				hypothetical protein
