locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMKOGNAN_00998	CDS	948				hypothetical protein
EMKOGNAN_00999	CDS	1755				hypothetical protein
EMKOGNAN_01000	CDS	756	kdsB_3	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
EMKOGNAN_01001	CDS	195				hypothetical protein
EMKOGNAN_01002	CDS	750	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
EMKOGNAN_01003	CDS	774	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
EMKOGNAN_01004	CDS	834				hypothetical protein
EMKOGNAN_01005	CDS	921	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
EMKOGNAN_01006	CDS	918	fcl_2	1.1.1.271		GDP-L-fucose synthase
EMKOGNAN_01007	CDS	792				hypothetical protein
EMKOGNAN_01008	CDS	1680				hypothetical protein
EMKOGNAN_01009	CDS	651	kynB_2	3.5.1.9		Kynurenine formamidase
EMKOGNAN_01010	CDS	780	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
EMKOGNAN_01011	CDS	2949				TonB-dependent receptor P3
EMKOGNAN_01012	CDS	753	parA			Chromosome partitioning protein ParA
EMKOGNAN_01013	CDS	282				hypothetical protein
EMKOGNAN_01014	CDS	5361	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
EMKOGNAN_01015	CDS	1020	hemH	4.99.1.1	COG0276	Ferrochelatase
EMKOGNAN_01016	CDS	843				hypothetical protein
EMKOGNAN_01017	CDS	762				hypothetical protein
EMKOGNAN_01018	CDS	396				hypothetical protein
EMKOGNAN_01019	CDS	870				hypothetical protein
EMKOGNAN_01020	CDS	1365	dinG_1	3.1.-.-		3'-5' exonuclease DinG
EMKOGNAN_01021	CDS	405	zur		COG0735	Zinc-specific metallo-regulatory protein
EMKOGNAN_01022	CDS	2781	acnB	4.2.1.3	COG1049	Aconitate hydratase B
EMKOGNAN_01023	CDS	1287				hypothetical protein
EMKOGNAN_01024	CDS	414				hypothetical protein
EMKOGNAN_01025	CDS	270				hypothetical protein
EMKOGNAN_01026	CDS	408				hypothetical protein
EMKOGNAN_01027	CDS	282				hypothetical protein
EMKOGNAN_01028	CDS	228				hypothetical protein
EMKOGNAN_01029	CDS	465				hypothetical protein
EMKOGNAN_01030	CDS	411				hypothetical protein
EMKOGNAN_01031	CDS	270				hypothetical protein
EMKOGNAN_01032	CDS	405				hypothetical protein
EMKOGNAN_01033	CDS	204				hypothetical protein
EMKOGNAN_01034	CDS	906	rhaS_1			HTH-type transcriptional activator RhaS
EMKOGNAN_01035	CDS	999	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
EMKOGNAN_01036	CDS	354				hypothetical protein
EMKOGNAN_01037	CDS	270				hypothetical protein
EMKOGNAN_01038	CDS	402				hypothetical protein
EMKOGNAN_01039	CDS	279				hypothetical protein
EMKOGNAN_01040	CDS	936	rhaS_2			HTH-type transcriptional activator RhaS
EMKOGNAN_01041	CDS	171				hypothetical protein
EMKOGNAN_01042	CDS	366				hypothetical protein
EMKOGNAN_01043	CDS	1017	ycjY		COG1073	putative protein YcjY
EMKOGNAN_01044	CDS	90				hypothetical protein
EMKOGNAN_01045	CDS	417				hypothetical protein
EMKOGNAN_01046	CDS	282				hypothetical protein
EMKOGNAN_01047	CDS	1722				hypothetical protein
EMKOGNAN_01048	CDS	258				hypothetical protein
EMKOGNAN_01049	CDS	408				hypothetical protein
EMKOGNAN_01050	CDS	270				hypothetical protein
EMKOGNAN_01051	CDS	354				hypothetical protein
EMKOGNAN_01052	CDS	279				hypothetical protein
EMKOGNAN_01053	CDS	975	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
EMKOGNAN_01054	CDS	627				hypothetical protein
EMKOGNAN_01055	CDS	237				hypothetical protein
EMKOGNAN_01056	CDS	333				hypothetical protein
EMKOGNAN_01057	CDS	717	lytR_1		COG3279	Sensory transduction protein LytR
EMKOGNAN_01058	CDS	2073	btuB_7			Vitamin B12 transporter BtuB
EMKOGNAN_01059	CDS	522				hypothetical protein
EMKOGNAN_01060	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
EMKOGNAN_01061	CDS	507				hypothetical protein
EMKOGNAN_01062	CDS	2487				hypothetical protein
EMKOGNAN_01063	CDS	3576	smc_2		COG1196	Chromosome partition protein Smc
EMKOGNAN_01064	CDS	537				hypothetical protein
EMKOGNAN_01065	CDS	1719				hypothetical protein
EMKOGNAN_01066	CDS	546				hypothetical protein
EMKOGNAN_01067	CDS	468				hypothetical protein
EMKOGNAN_01068	CDS	1164				hypothetical protein
EMKOGNAN_01069	CDS	639				hypothetical protein
EMKOGNAN_01070	CDS	2235				hypothetical protein
EMKOGNAN_01071	CDS	1989				hypothetical protein
EMKOGNAN_01072	CDS	342				hypothetical protein
EMKOGNAN_01073	CDS	2220	btuB_8			Vitamin B12 transporter BtuB
EMKOGNAN_01074	CDS	561				hypothetical protein
EMKOGNAN_01075	CDS	1413				hypothetical protein
EMKOGNAN_01076	CDS	1146				hypothetical protein
EMKOGNAN_01077	CDS	1830	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
EMKOGNAN_01078	CDS	699	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
EMKOGNAN_01079	CDS	630				hypothetical protein
EMKOGNAN_01080	CDS	279				hypothetical protein
EMKOGNAN_01081	CDS	228				hypothetical protein
EMKOGNAN_01082	CDS	813			COG3039	IS5 family transposase ISBf6
EMKOGNAN_01083	CDS	954	dnaJ_1		COG0484	Chaperone protein DnaJ
EMKOGNAN_01084	CDS	756				hypothetical protein
EMKOGNAN_01085	CDS	966				hypothetical protein
EMKOGNAN_01086	CDS	597	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
EMKOGNAN_01087	CDS	1014				hypothetical protein
EMKOGNAN_01088	CDS	2241				hypothetical protein
EMKOGNAN_01089	CDS	861				hypothetical protein
EMKOGNAN_01090	CDS	177				hypothetical protein
EMKOGNAN_01091	CDS	345				hypothetical protein
EMKOGNAN_01092	CDS	1398				hypothetical protein
EMKOGNAN_01093	CDS	612				hypothetical protein
EMKOGNAN_01094	CDS	1350			COG2239	Magnesium transporter MgtE
EMKOGNAN_01095	CDS	2217	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
EMKOGNAN_01096	CDS	1260				hypothetical protein
EMKOGNAN_01097	CDS	507	resA_2			Thiol-disulfide oxidoreductase ResA
EMKOGNAN_01098	CDS	1800	typA		COG1217	GTP-binding protein TypA/BipA
EMKOGNAN_01099	CDS	1002				hypothetical protein
EMKOGNAN_01100	CDS	2274				hypothetical protein
EMKOGNAN_01101	CDS	414				hypothetical protein
EMKOGNAN_01102	CDS	3714	metH	2.1.1.13	COG0646	Methionine synthase
EMKOGNAN_01103	CDS	309				hypothetical protein
EMKOGNAN_01104	CDS	267				hypothetical protein
EMKOGNAN_01105	CDS	396				hypothetical protein
EMKOGNAN_01106	CDS	678				hypothetical protein
EMKOGNAN_01107	CDS	375				hypothetical protein
EMKOGNAN_01108	CDS	357				hypothetical protein
EMKOGNAN_01109	CDS	369				hypothetical protein
EMKOGNAN_01110	CDS	366				hypothetical protein
EMKOGNAN_01111	CDS	378				hypothetical protein
EMKOGNAN_01112	CDS	510				hypothetical protein
EMKOGNAN_01113	CDS	327				hypothetical protein
EMKOGNAN_01114	CDS	564				hypothetical protein
EMKOGNAN_01115	CDS	1530				hypothetical protein
EMKOGNAN_01116	CDS	1500	adh	1.2.1.3	COG1012	Aldehyde dehydrogenase
EMKOGNAN_01117	CDS	681	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
EMKOGNAN_01118	CDS	1263				hypothetical protein
EMKOGNAN_01119	CDS	1905	yfeW_1	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
EMKOGNAN_01120	CDS	630		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
EMKOGNAN_01121	CDS	984				hypothetical protein
EMKOGNAN_01122	CDS	798	yafV	3.5.1.3		Omega-amidase YafV
EMKOGNAN_01123	CDS	2073				hypothetical protein
EMKOGNAN_01124	CDS	495				hypothetical protein
EMKOGNAN_01125	CDS	1110				hypothetical protein
EMKOGNAN_01126	CDS	477				hypothetical protein
EMKOGNAN_01127	CDS	423				hypothetical protein
EMKOGNAN_01128	CDS	495				hypothetical protein
EMKOGNAN_01129	CDS	2334				hypothetical protein
EMKOGNAN_01130	CDS	453				hypothetical protein
EMKOGNAN_01131	CDS	789				hypothetical protein
EMKOGNAN_01132	CDS	2415	pal_6			Peptidoglycan-associated lipoprotein
EMKOGNAN_01133	CDS	2016				hypothetical protein
EMKOGNAN_01134	CDS	942	thrB	2.7.1.39		Homoserine kinase
EMKOGNAN_01135	CDS	1203				IS200/IS605 family transposase ISHaha8
EMKOGNAN_01136	CDS	387				hypothetical protein
EMKOGNAN_01137	CDS	267				hypothetical protein
EMKOGNAN_01138	CDS	543				hypothetical protein
EMKOGNAN_01139	CDS	471		2.3.1.-		Acetyltransferase
EMKOGNAN_01140	CDS	636				hypothetical protein
EMKOGNAN_01141	CDS	1212	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
EMKOGNAN_01142	CDS	582				hypothetical protein
EMKOGNAN_01143	CDS	861				hypothetical protein
EMKOGNAN_01144	CDS	1701				hypothetical protein
EMKOGNAN_01145	CDS	408				hypothetical protein
EMKOGNAN_01146	CDS	351				hypothetical protein
EMKOGNAN_01147	CDS	384				hypothetical protein
EMKOGNAN_01148	CDS	321				hypothetical protein
EMKOGNAN_01149	CDS	474	gldH			Gliding motility lipoprotein GldH
EMKOGNAN_01150	CDS	357				hypothetical protein
EMKOGNAN_01151	CDS	1293				hypothetical protein
EMKOGNAN_01152	CDS	1017	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
EMKOGNAN_01153	CDS	777				hypothetical protein
EMKOGNAN_01154	CDS	444				hypothetical protein
EMKOGNAN_01155	CDS	1011				hypothetical protein
EMKOGNAN_01156	CDS	384				hypothetical protein
EMKOGNAN_01157	CDS	384	hslR		COG1188	Heat shock protein 15
EMKOGNAN_01158	CDS	813				hypothetical protein
EMKOGNAN_01159	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
EMKOGNAN_01160	CDS	1815				hypothetical protein
EMKOGNAN_01161	CDS	660			COG0325	Pyridoxal phosphate homeostasis protein
EMKOGNAN_01162	CDS	2004				hypothetical protein
EMKOGNAN_01163	CDS	1191				hypothetical protein
EMKOGNAN_01164	CDS	1209				hypothetical protein
EMKOGNAN_01165	CDS	1443				hypothetical protein
EMKOGNAN_01166	CDS	678	rsmI_1	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
EMKOGNAN_01167	CDS	1101				hypothetical protein
EMKOGNAN_01168	CDS	1308				hypothetical protein
EMKOGNAN_01169	CDS	2073				hypothetical protein
EMKOGNAN_01170	CDS	648	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
EMKOGNAN_01171	CDS	3663	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
EMKOGNAN_01172	CDS	1137	sasA_14	2.7.-.-		Adaptive-response sensory-kinase SasA
EMKOGNAN_01173	CDS	528				hypothetical protein
EMKOGNAN_01174	CDS	1092				hypothetical protein
EMKOGNAN_01175	CDS	2526				hypothetical protein
EMKOGNAN_01176	CDS	420				hypothetical protein
EMKOGNAN_01177	CDS	1332				hypothetical protein
EMKOGNAN_01178	CDS	1119	yhaZ		COG4335	putative protein YhaZ
EMKOGNAN_01179	CDS	516	nbaC	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
EMKOGNAN_01180	CDS	2448				hypothetical protein
EMKOGNAN_01181	CDS	2142	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
EMKOGNAN_01182	CDS	168				hypothetical protein
EMKOGNAN_01183	CDS	318				hypothetical protein
EMKOGNAN_01184	CDS	810	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
EMKOGNAN_01185	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
EMKOGNAN_01186	CDS	945				hypothetical protein
EMKOGNAN_01187	CDS	432				hypothetical protein
EMKOGNAN_01188	CDS	429	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
EMKOGNAN_01189	CDS	4149				hypothetical protein
EMKOGNAN_01190	CDS	816	apaH_1	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EMKOGNAN_01191	CDS	690	walR		COG0745	Transcriptional regulatory protein WalR
EMKOGNAN_01192	CDS	1938	pal_7			Peptidoglycan-associated lipoprotein
EMKOGNAN_01193	CDS	969	ravA	3.6.3.-		ATPase RavA
EMKOGNAN_01194	tRNA	75				tRNA-Arg(tcg)
EMKOGNAN_01195	CDS	3381				hypothetical protein
EMKOGNAN_01196	CDS	1983				hypothetical protein
EMKOGNAN_01197	CDS	1461	cca	2.7.7.72		CCA-adding enzyme
EMKOGNAN_01198	CDS	948				hypothetical protein
EMKOGNAN_01199	CDS	906				hypothetical protein
EMKOGNAN_01200	CDS	522				hypothetical protein
EMKOGNAN_01201	CDS	669				hypothetical protein
EMKOGNAN_01202	CDS	867	czcD			Metal cation efflux system protein CzcD
EMKOGNAN_01203	CDS	1344				hypothetical protein
EMKOGNAN_01204	CDS	1926	dnaK		COG0443	Chaperone protein DnaK
EMKOGNAN_01205	CDS	1353				hypothetical protein
EMKOGNAN_01206	CDS	948	trxB	1.8.1.9	COG0492	Thioredoxin reductase
EMKOGNAN_01207	CDS	669				hypothetical protein
EMKOGNAN_01208	CDS	1686	dtpD			Dipeptide permease D
EMKOGNAN_01209	CDS	441				hypothetical protein
EMKOGNAN_01210	CDS	369				hypothetical protein
EMKOGNAN_01211	CDS	429				hypothetical protein
EMKOGNAN_01212	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
EMKOGNAN_01213	CDS	306				hypothetical protein
EMKOGNAN_01214	CDS	1161				hypothetical protein
EMKOGNAN_01215	CDS	1470				hypothetical protein
EMKOGNAN_01216	CDS	687				hypothetical protein
EMKOGNAN_01217	CDS	1149				hypothetical protein
EMKOGNAN_01218	CDS	1863	fbp_2	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
EMKOGNAN_01219	CDS	912				hypothetical protein
EMKOGNAN_01220	CDS	888	rhaS_3			HTH-type transcriptional activator RhaS
EMKOGNAN_01221	CDS	852				hypothetical protein
EMKOGNAN_01222	CDS	207				hypothetical protein
EMKOGNAN_01223	CDS	279				hypothetical protein
EMKOGNAN_01224	CDS	1392				hypothetical protein
EMKOGNAN_01225	CDS	1173				hypothetical protein
EMKOGNAN_01226	CDS	2109	prc	3.4.21.102	COG0793	Tail-specific protease
EMKOGNAN_01227	CDS	1383	pal_8			Peptidoglycan-associated lipoprotein
EMKOGNAN_01228	CDS	441				hypothetical protein
EMKOGNAN_01229	CDS	1365	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
EMKOGNAN_01230	CDS	717	cpoB_1			Cell division coordinator CpoB
EMKOGNAN_01231	CDS	195				hypothetical protein
EMKOGNAN_01232	CDS	900				hypothetical protein
EMKOGNAN_01233	CDS	699				hypothetical protein
EMKOGNAN_01234	CDS	837				hypothetical protein
EMKOGNAN_01235	CDS	363				hypothetical protein
EMKOGNAN_01236	CDS	945				hypothetical protein
EMKOGNAN_01237	CDS	381				hypothetical protein
	CRISPR	366				
EMKOGNAN_01238	CDS	3252	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
EMKOGNAN_01239	CDS	108				hypothetical protein
EMKOGNAN_01240	CDS	165				hypothetical protein
EMKOGNAN_01241	CDS	318				hypothetical protein
EMKOGNAN_01242	CDS	306	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
EMKOGNAN_01243	CDS	1113	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
EMKOGNAN_01244	CDS	876	tyrA		COG0287	T-protein
EMKOGNAN_01245	CDS	1047	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
EMKOGNAN_01246	CDS	993	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
EMKOGNAN_01247	CDS	1893		1.17.1.9		Formate dehydrogenase, mitochondrial
EMKOGNAN_01248	CDS	1488				hypothetical protein
EMKOGNAN_01249	CDS	528				hypothetical protein
EMKOGNAN_01250	CDS	813			COG3039	IS5 family transposase ISBf6
EMKOGNAN_01251	CDS	423				hypothetical protein
EMKOGNAN_01252	CDS	177				hypothetical protein
EMKOGNAN_01253	CDS	1431				hypothetical protein
EMKOGNAN_01254	CDS	951				hypothetical protein
EMKOGNAN_01255	CDS	612				hypothetical protein
EMKOGNAN_01256	CDS	654				hypothetical protein
EMKOGNAN_01257	CDS	1281	cry			Cryptochrome DASH
EMKOGNAN_01258	CDS	1062				hypothetical protein
EMKOGNAN_01259	CDS	495				hypothetical protein
EMKOGNAN_01260	CDS	141				hypothetical protein
EMKOGNAN_01261	CDS	387	apaG		COG2967	Protein ApaG
EMKOGNAN_01262	CDS	582	resA_3			Thiol-disulfide oxidoreductase ResA
EMKOGNAN_01263	CDS	456				hypothetical protein
EMKOGNAN_01264	CDS	828				hypothetical protein
EMKOGNAN_01265	CDS	2403	btuB_9			Vitamin B12 transporter BtuB
EMKOGNAN_01266	CDS	435				hypothetical protein
EMKOGNAN_01267	CDS	1254	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
EMKOGNAN_01268	CDS	633	rnc	3.1.26.3	COG0571	Ribonuclease 3
EMKOGNAN_01269	CDS	996	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
EMKOGNAN_01270	CDS	945	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
EMKOGNAN_01271	CDS	414				hypothetical protein
EMKOGNAN_01272	CDS	432				hypothetical protein
EMKOGNAN_01273	CDS	432				hypothetical protein
EMKOGNAN_01274	CDS	432				hypothetical protein
EMKOGNAN_01275	CDS	432				hypothetical protein
EMKOGNAN_01276	CDS	630				hypothetical protein
EMKOGNAN_01277	CDS	1179	bamB			Outer membrane protein assembly factor BamB
EMKOGNAN_01278	CDS	789				hypothetical protein
EMKOGNAN_01279	CDS	327				hypothetical protein
EMKOGNAN_01280	CDS	321				hypothetical protein
EMKOGNAN_01281	CDS	258				hypothetical protein
EMKOGNAN_01282	CDS	6228				hypothetical protein
EMKOGNAN_01283	CDS	1146	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
EMKOGNAN_01284	CDS	1008				IS110 family transposase ISCaa7
EMKOGNAN_01285	CDS	537	nudC	3.6.1.22		NADH pyrophosphatase
EMKOGNAN_01286	CDS	1035				hypothetical protein
EMKOGNAN_01287	CDS	615				hypothetical protein
EMKOGNAN_01288	CDS	2403				hypothetical protein
EMKOGNAN_01289	CDS	405				hypothetical protein
EMKOGNAN_01290	CDS	813			COG3039	IS5 family transposase ISBf6
EMKOGNAN_01291	CDS	423				hypothetical protein
EMKOGNAN_01292	CDS	1578				hypothetical protein
EMKOGNAN_01293	CDS	756	lytR_2		COG3279	Sensory transduction protein LytR
EMKOGNAN_01294	CDS	2175	ycf3_1			Photosystem I assembly protein Ycf3
EMKOGNAN_01295	CDS	1203		2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
EMKOGNAN_01296	CDS	477	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
EMKOGNAN_01297	CDS	744				hypothetical protein
EMKOGNAN_01298	CDS	1479	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
EMKOGNAN_01299	CDS	951				hypothetical protein
EMKOGNAN_01300	CDS	732	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EMKOGNAN_01301	CDS	2463				hypothetical protein
EMKOGNAN_01302	CDS	1080				hypothetical protein
EMKOGNAN_01303	CDS	918	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EMKOGNAN_01304	CDS	1278	kynU	3.7.1.3		Kynureninase
EMKOGNAN_01305	CDS	945	sbmC			DNA gyrase inhibitor
EMKOGNAN_01306	CDS	891	ppx1_1	3.6.1.11	COG0248	Exopolyphosphatase 1
EMKOGNAN_01307	CDS	1077				hypothetical protein
EMKOGNAN_01308	CDS	1158	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
EMKOGNAN_01309	CDS	522	betI			HTH-type transcriptional regulator BetI
EMKOGNAN_01310	CDS	816	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EMKOGNAN_01311	CDS	276				hypothetical protein
EMKOGNAN_01312	CDS	672				hypothetical protein
EMKOGNAN_01313	CDS	1104			COG2220	putative protein
EMKOGNAN_01314	CDS	408				hypothetical protein
EMKOGNAN_01315	CDS	999				hypothetical protein
EMKOGNAN_01316	CDS	417				hypothetical protein
EMKOGNAN_01317	CDS	2226				hypothetical protein
EMKOGNAN_01318	CDS	375				hypothetical protein
EMKOGNAN_01319	CDS	1947				hypothetical protein
EMKOGNAN_01320	CDS	1080				hypothetical protein
EMKOGNAN_01321	CDS	1512	pal_9			Peptidoglycan-associated lipoprotein
EMKOGNAN_01322	CDS	1467	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
EMKOGNAN_01323	CDS	270				hypothetical protein
EMKOGNAN_01324	CDS	981	rfaE	2.7.1.167	COG2870	D-beta-D-heptose 7-phosphate kinase
EMKOGNAN_01325	CDS	1764				hypothetical protein
EMKOGNAN_01326	CDS	255				hypothetical protein
EMKOGNAN_01327	CDS	1104				hypothetical protein
EMKOGNAN_01328	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
EMKOGNAN_01329	CDS	477				hypothetical protein
EMKOGNAN_01330	CDS	981				hypothetical protein
EMKOGNAN_01331	CDS	801				hypothetical protein
EMKOGNAN_01332	CDS	276	rpsO			30S ribosomal protein S15
EMKOGNAN_01333	CDS	972	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
EMKOGNAN_01334	CDS	1224				hypothetical protein
EMKOGNAN_01335	CDS	1440				hypothetical protein
EMKOGNAN_01336	CDS	1092	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
EMKOGNAN_01337	CDS	834				hypothetical protein
EMKOGNAN_01338	CDS	2256	pacS	7.2.2.8		putative copper-transporting ATPase PacS
EMKOGNAN_01339	CDS	2739				hypothetical protein
EMKOGNAN_01340	CDS	438				hypothetical protein
EMKOGNAN_01341	CDS	1752				hypothetical protein
EMKOGNAN_01342	CDS	402			COG2703	Bacteriohemerythrin
EMKOGNAN_01343	CDS	1749				hypothetical protein
EMKOGNAN_01344	CDS	975				hypothetical protein
EMKOGNAN_01345	CDS	564	yceD_1		COG2310	General stress protein 16U
EMKOGNAN_01346	CDS	609	yceC_1		COG2310	Stress response protein SCP2
EMKOGNAN_01347	CDS	564	yceD_2		COG2310	General stress protein 16U
EMKOGNAN_01348	CDS	624	yceC_2		COG2310	Stress response protein SCP2
EMKOGNAN_01349	CDS	528				hypothetical protein
EMKOGNAN_01350	CDS	672				hypothetical protein
EMKOGNAN_01351	CDS	864		3.1.1.23	COG2267	Monoacylglycerol lipase
EMKOGNAN_01352	CDS	828	dapF	5.1.1.7		Diaminopimelate epimerase
EMKOGNAN_01353	CDS	1173				hypothetical protein
EMKOGNAN_01354	CDS	2529				hypothetical protein
EMKOGNAN_01355	CDS	1581				hypothetical protein
EMKOGNAN_01356	CDS	1122	nth_1	4.2.99.18		Endonuclease III
EMKOGNAN_01357	CDS	471	ssb			Plasmid-derived single-stranded DNA-binding protein
EMKOGNAN_01358	CDS	732				hypothetical protein
EMKOGNAN_01359	CDS	543	corC		COG4535	Magnesium and cobalt efflux protein CorC
EMKOGNAN_01360	CDS	414				hypothetical protein
EMKOGNAN_01361	CDS	708	mnmC_2		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
EMKOGNAN_01362	CDS	690	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
EMKOGNAN_01363	CDS	420				hypothetical protein
EMKOGNAN_01364	CDS	1473	glyQS	6.1.1.14		Glycine--tRNA ligase
EMKOGNAN_01365	CDS	1155	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
EMKOGNAN_01366	CDS	1101	hypD		COG0409	Hydrogenase maturation factor HypD
EMKOGNAN_01367	CDS	114				hypothetical protein
EMKOGNAN_01368	CDS	5277	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
EMKOGNAN_01369	CDS	279				hypothetical protein
EMKOGNAN_01370	CDS	408				hypothetical protein
EMKOGNAN_01371	CDS	285				hypothetical protein
EMKOGNAN_01372	CDS	432				hypothetical protein
EMKOGNAN_01373	CDS	438				hypothetical protein
EMKOGNAN_01374	CDS	813			COG3039	IS5 family transposase ISBf6
EMKOGNAN_01375	tRNA	75				tRNA-His(gtg)
EMKOGNAN_01376	CDS	2169				hypothetical protein
EMKOGNAN_01377	CDS	1320				hypothetical protein
EMKOGNAN_01378	CDS	1104				hypothetical protein
EMKOGNAN_01379	CDS	426				hypothetical protein
EMKOGNAN_01380	CDS	486				hypothetical protein
EMKOGNAN_01381	CDS	1176				hypothetical protein
EMKOGNAN_01382	CDS	1452	betS			Glycine betaine/proline betaine transporter BetS
EMKOGNAN_01383	CDS	201				hypothetical protein
EMKOGNAN_01384	CDS	180				hypothetical protein
EMKOGNAN_01385	CDS	258				hypothetical protein
EMKOGNAN_01386	CDS	690				hypothetical protein
EMKOGNAN_01387	CDS	951	ephA	3.3.2.10		Epoxide hydrolase A
EMKOGNAN_01388	CDS	558				hypothetical protein
EMKOGNAN_01389	CDS	780				hypothetical protein
EMKOGNAN_01390	CDS	1401	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
EMKOGNAN_01391	CDS	360				hypothetical protein
EMKOGNAN_01392	CDS	423				hypothetical protein
EMKOGNAN_01393	CDS	384				hypothetical protein
EMKOGNAN_01394	CDS	822	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
EMKOGNAN_01395	CDS	1392				hypothetical protein
EMKOGNAN_01396	CDS	1191				hypothetical protein
EMKOGNAN_01397	CDS	426	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
EMKOGNAN_01398	CDS	1245	ald_2	1.4.1.1	COG0686	Alanine dehydrogenase
EMKOGNAN_01399	CDS	924				Epimerase family protein
EMKOGNAN_01400	CDS	2805	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
EMKOGNAN_01401	CDS	672	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
EMKOGNAN_01402	CDS	1305				hypothetical protein
EMKOGNAN_01403	CDS	1161	mnmC_3	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
EMKOGNAN_01404	CDS	2820				hypothetical protein
EMKOGNAN_01405	CDS	1812	mdoB	2.7.8.20		Phosphoglycerol transferase I
EMKOGNAN_01406	CDS	345	fixL	2.7.13.3		Sensor protein FixL
EMKOGNAN_01407	CDS	3387				hypothetical protein
EMKOGNAN_01408	CDS	990				hypothetical protein
EMKOGNAN_01409	CDS	612				hypothetical protein
EMKOGNAN_01410	CDS	480				hypothetical protein
EMKOGNAN_01411	CDS	465				hypothetical protein
