locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPDDMEIP_00406	CDS	720	murE_1	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
OPDDMEIP_00407	CDS	456	murE_2	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
OPDDMEIP_00408	CDS	594				hypothetical protein
OPDDMEIP_00409	CDS	279	nfuA			Fe/S biogenesis protein NfuA
OPDDMEIP_00410	CDS	117				hypothetical protein
OPDDMEIP_00411	CDS	2730	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
OPDDMEIP_00412	CDS	1359	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
OPDDMEIP_00413	CDS	264	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
OPDDMEIP_00414	CDS	462				hypothetical protein
OPDDMEIP_00415	CDS	126				hypothetical protein
OPDDMEIP_00416	CDS	708				hypothetical protein
OPDDMEIP_00417	CDS	624	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
OPDDMEIP_00418	CDS	198				hypothetical protein
OPDDMEIP_00419	CDS	1077		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
OPDDMEIP_00420	CDS	495				hypothetical protein
OPDDMEIP_00421	CDS	753				hypothetical protein
OPDDMEIP_00422	CDS	504				hypothetical protein
OPDDMEIP_00423	CDS	174				hypothetical protein
OPDDMEIP_00424	CDS	438				hypothetical protein
OPDDMEIP_00425	CDS	360				hypothetical protein
OPDDMEIP_00426	CDS	285	cckA			Sensor kinase CckA
OPDDMEIP_00427	CDS	774				hypothetical protein
OPDDMEIP_00428	CDS	1275	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
OPDDMEIP_00429	CDS	210	infC_1		COG0290	Translation initiation factor IF-3
OPDDMEIP_00430	CDS	348	infC_2			Translation initiation factor IF-3
OPDDMEIP_00431	CDS	198	rpmI		COG0291	50S ribosomal protein L35
OPDDMEIP_00432	CDS	357	rplT		COG0292	50S ribosomal protein L20
OPDDMEIP_00433	CDS	1470				hypothetical protein
OPDDMEIP_00434	CDS	576	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
OPDDMEIP_00435	CDS	1281	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
OPDDMEIP_00436	CDS	465	lspA	3.4.23.36		Lipoprotein signal peptidase
OPDDMEIP_00437	CDS	675	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OPDDMEIP_00438	CDS	510				hypothetical protein
OPDDMEIP_00439	CDS	846				hypothetical protein
OPDDMEIP_00440	CDS	1200				hypothetical protein
OPDDMEIP_00441	CDS	288				hypothetical protein
OPDDMEIP_00442	CDS	1725				hypothetical protein
OPDDMEIP_00443	CDS	1047				hypothetical protein
OPDDMEIP_00444	CDS	216				hypothetical protein
OPDDMEIP_00445	CDS	105				hypothetical protein
OPDDMEIP_00446	CDS	600				hypothetical protein
OPDDMEIP_00447	CDS	393				hypothetical protein
OPDDMEIP_00448	CDS	825				hypothetical protein
OPDDMEIP_00449	CDS	432	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
OPDDMEIP_00450	CDS	960	gatB_2	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
OPDDMEIP_00451	CDS	534				hypothetical protein
OPDDMEIP_00452	CDS	315	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
OPDDMEIP_00453	CDS	318				hypothetical protein
OPDDMEIP_00454	CDS	327				hypothetical protein
OPDDMEIP_00455	CDS	315				hypothetical protein
OPDDMEIP_00456	CDS	216				hypothetical protein
OPDDMEIP_00457	CDS	1332				hypothetical protein
OPDDMEIP_00458	CDS	696	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
OPDDMEIP_00459	CDS	933	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
OPDDMEIP_00460	CDS	390				hypothetical protein
OPDDMEIP_00461	CDS	180				hypothetical protein
OPDDMEIP_00462	CDS	993	cpoB			Cell division coordinator CpoB
OPDDMEIP_00463	CDS	363	pal		COG2885	Peptidoglycan-associated lipoprotein
OPDDMEIP_00464	CDS	234				hypothetical protein
OPDDMEIP_00465	CDS	1011	tolB			Tol-Pal system protein TolB
OPDDMEIP_00466	CDS	201				hypothetical protein
OPDDMEIP_00467	CDS	741				hypothetical protein
OPDDMEIP_00468	CDS	390	exbD		COG0848	Biopolymer transport protein ExbD
OPDDMEIP_00469	CDS	537	tolQ_2			Tol-Pal system protein TolQ
OPDDMEIP_00470	CDS	744	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OPDDMEIP_00471	CDS	1908	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
OPDDMEIP_00472	CDS	126				hypothetical protein
OPDDMEIP_00473	CDS	144				hypothetical protein
OPDDMEIP_00474	CDS	861	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
OPDDMEIP_00475	CDS	963	menF	5.4.4.2		Isochorismate synthase MenF
OPDDMEIP_00476	CDS	945				hypothetical protein
OPDDMEIP_00477	CDS	564				hypothetical protein
OPDDMEIP_00478	CDS	1074				hypothetical protein
OPDDMEIP_00479	CDS	621	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
OPDDMEIP_00480	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
OPDDMEIP_00481	CDS	657	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
OPDDMEIP_00482	CDS	309	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
OPDDMEIP_00483	CDS	147				hypothetical protein
OPDDMEIP_00484	CDS	723				hypothetical protein
OPDDMEIP_00485	CDS	507				hypothetical protein
OPDDMEIP_00486	CDS	696				hypothetical protein
OPDDMEIP_00487	CDS	195				hypothetical protein
OPDDMEIP_00488	CDS	345				hypothetical protein
OPDDMEIP_00489	CDS	669				hypothetical protein
OPDDMEIP_00490	CDS	135				hypothetical protein
OPDDMEIP_00491	CDS	1800				hypothetical protein
OPDDMEIP_00492	CDS	228				hypothetical protein
OPDDMEIP_00493	CDS	966				hypothetical protein
OPDDMEIP_00494	CDS	954	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
OPDDMEIP_00495	CDS	246	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
OPDDMEIP_00496	CDS	672	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
OPDDMEIP_00497	CDS	1068				hypothetical protein
OPDDMEIP_00498	CDS	687	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OPDDMEIP_00499	CDS	192	crcB			Putative fluoride ion transporter CrcB
OPDDMEIP_00500	CDS	426			COG2826	IS30 family transposase IS4351
OPDDMEIP_00501	CDS	885	esiB			Secretory immunoglobulin A-binding protein EsiB
OPDDMEIP_00502	CDS	414				hypothetical protein
OPDDMEIP_00503	CDS	579				hypothetical protein
OPDDMEIP_00504	CDS	297				hypothetical protein
OPDDMEIP_00505	CDS	120				hypothetical protein
OPDDMEIP_00506	CDS	129				hypothetical protein
OPDDMEIP_00507	CDS	192				hypothetical protein
OPDDMEIP_00508	CDS	306				hypothetical protein
OPDDMEIP_00509	CDS	204				hypothetical protein
OPDDMEIP_00510	CDS	123				hypothetical protein
OPDDMEIP_00511	CDS	834	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
OPDDMEIP_00512	CDS	462				hypothetical protein
OPDDMEIP_00513	CDS	186				hypothetical protein
OPDDMEIP_00514	CDS	1035				hypothetical protein
OPDDMEIP_00515	CDS	531				hypothetical protein
OPDDMEIP_00516	CDS	105				hypothetical protein
OPDDMEIP_00517	CDS	687	iutA_1			Ferric aerobactin receptor
OPDDMEIP_00518	CDS	1068	iutA_2			Ferric aerobactin receptor
OPDDMEIP_00519	CDS	648	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
OPDDMEIP_00520	CDS	804	haeIIIM	2.1.1.37		Modification methylase HaeIII
OPDDMEIP_00521	CDS	252				hypothetical protein
OPDDMEIP_00522	CDS	651				hypothetical protein
OPDDMEIP_00523	CDS	132				hypothetical protein
OPDDMEIP_00524	CDS	774				hypothetical protein
OPDDMEIP_00525	CDS	510				hypothetical protein
OPDDMEIP_00526	CDS	933				hypothetical protein
OPDDMEIP_00527	CDS	435				hypothetical protein
OPDDMEIP_00528	CDS	681				hypothetical protein
OPDDMEIP_00529	CDS	2052				hypothetical protein
OPDDMEIP_00530	CDS	507				hypothetical protein
OPDDMEIP_00531	CDS	186				hypothetical protein
OPDDMEIP_00532	CDS	642				hypothetical protein
OPDDMEIP_00533	CDS	189				hypothetical protein
OPDDMEIP_00534	CDS	342				hypothetical protein
OPDDMEIP_00535	CDS	756				hypothetical protein
OPDDMEIP_00536	CDS	558				hypothetical protein
OPDDMEIP_00537	CDS	795	rpsB		COG0052	30S ribosomal protein S2
OPDDMEIP_00538	CDS	1041	tsf		COG0264	Elongation factor Ts
OPDDMEIP_00539	CDS	867	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OPDDMEIP_00540	CDS	420				hypothetical protein
OPDDMEIP_00541	CDS	366	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
OPDDMEIP_00542	CDS	504				hypothetical protein
OPDDMEIP_00543	CDS	1023	htpX	3.4.24.-		Protease HtpX
OPDDMEIP_00544	CDS	231				hypothetical protein
OPDDMEIP_00545	CDS	1230				hypothetical protein
OPDDMEIP_00546	CDS	123				hypothetical protein
OPDDMEIP_00547	CDS	453			COG0701	Putative two-component membrane permease complex subunit SMU_747c
OPDDMEIP_00548	CDS	729			COG2081	putative protein
OPDDMEIP_00549	CDS	1353				hypothetical protein
OPDDMEIP_00550	CDS	375	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
OPDDMEIP_00551	CDS	1080				hypothetical protein
OPDDMEIP_00552	CDS	966				hypothetical protein
OPDDMEIP_00553	CDS	162				hypothetical protein
OPDDMEIP_00554	CDS	177				hypothetical protein
OPDDMEIP_00555	CDS	1917				hypothetical protein
OPDDMEIP_00556	CDS	603				hypothetical protein
OPDDMEIP_00557	CDS	750	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
OPDDMEIP_00558	CDS	246				hypothetical protein
OPDDMEIP_00559	CDS	486	psd_1	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
OPDDMEIP_00560	CDS	366	psd_2	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
OPDDMEIP_00561	CDS	1950				hypothetical protein
OPDDMEIP_00562	CDS	732				hypothetical protein
OPDDMEIP_00563	CDS	231				hypothetical protein
OPDDMEIP_00564	CDS	2238				hypothetical protein
OPDDMEIP_00565	CDS	168	prpC_1	2.3.3.5	COG0372	2-methylcitrate synthase
OPDDMEIP_00566	CDS	804	prpC_2	2.3.3.5	COG0372	2-methylcitrate synthase
OPDDMEIP_00567	CDS	843	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
OPDDMEIP_00568	CDS	978				hypothetical protein
OPDDMEIP_00569	CDS	483				hypothetical protein
OPDDMEIP_00570	CDS	111				hypothetical protein
OPDDMEIP_00571	CDS	753				hypothetical protein
OPDDMEIP_00572	CDS	660				hypothetical protein
OPDDMEIP_00573	CDS	444				hypothetical protein
OPDDMEIP_00574	CDS	207				hypothetical protein
OPDDMEIP_00575	CDS	336				hypothetical protein
OPDDMEIP_00576	CDS	921	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
OPDDMEIP_00577	CDS	468	proB_1	2.7.2.11	COG0263	Glutamate 5-kinase
OPDDMEIP_00578	CDS	387	proB_2	2.7.2.11	COG0263	Glutamate 5-kinase
OPDDMEIP_00579	CDS	1092	obg	3.6.5.-		GTPase Obg
OPDDMEIP_00580	CDS	588	qseB			Transcriptional regulatory protein QseB
OPDDMEIP_00581	CDS	555				hypothetical protein
OPDDMEIP_00582	CDS	978	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
OPDDMEIP_00583	CDS	549	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
OPDDMEIP_00584	CDS	270				hypothetical protein
OPDDMEIP_00585	CDS	1356	mdtK			Multidrug resistance protein MdtK
OPDDMEIP_00586	CDS	1263	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OPDDMEIP_00587	CDS	372	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
OPDDMEIP_00588	CDS	441	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OPDDMEIP_00589	CDS	231	acpP			Acyl carrier protein
OPDDMEIP_00590	CDS	1260	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OPDDMEIP_00591	CDS	816				hypothetical protein
OPDDMEIP_00592	CDS	324				hypothetical protein
OPDDMEIP_00593	CDS	243				hypothetical protein
OPDDMEIP_00594	CDS	453				hypothetical protein
OPDDMEIP_00595	CDS	189				hypothetical protein
OPDDMEIP_00596	CDS	363				hypothetical protein
OPDDMEIP_00597	CDS	1113	ispDF		COG0245	Bifunctional enzyme IspD/IspF
OPDDMEIP_00598	CDS	810				hypothetical protein
OPDDMEIP_00599	CDS	384	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
OPDDMEIP_00600	CDS	993	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
OPDDMEIP_00601	CDS	93				hypothetical protein
OPDDMEIP_00602	CDS	369	mraY_1	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OPDDMEIP_00603	CDS	570	mraY_2	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OPDDMEIP_00604	CDS	549	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
OPDDMEIP_00605	CDS	309	rbsK	2.7.1.15		Ribokinase
OPDDMEIP_00606	CDS	699	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
OPDDMEIP_00607	CDS	1263				hypothetical protein
OPDDMEIP_00608	CDS	228				hypothetical protein
OPDDMEIP_00609	CDS	726	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
OPDDMEIP_00610	CDS	417				hypothetical protein
OPDDMEIP_00611	CDS	489	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
OPDDMEIP_00612	CDS	375	cheY		COG0784	Chemotaxis protein CheY 
OPDDMEIP_00613	CDS	789	flgG		COG4786	Flagellar basal-body rod protein FlgG
OPDDMEIP_00614	CDS	867				hypothetical protein
OPDDMEIP_00615	CDS	492	napF		COG1145	Ferredoxin-type protein NapF
OPDDMEIP_00616	CDS	402				hypothetical protein
