locus_tag	ftype	length_bp	gene	EC_number	COG	product
IDMHGAKP_01382	rRNA	2888				23S ribosomal RNA
IDMHGAKP_01383	tRNA	76				tRNA-Ile(gat)
IDMHGAKP_01384	rRNA	1483				16S ribosomal RNA
IDMHGAKP_01385	CDS	864	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
IDMHGAKP_01386	CDS	1758	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
IDMHGAKP_01387	CDS	771				hypothetical protein
IDMHGAKP_01388	CDS	168				hypothetical protein
IDMHGAKP_01389	CDS	3576				hypothetical protein
IDMHGAKP_01390	CDS	1185				hypothetical protein
IDMHGAKP_01391	CDS	915				hypothetical protein
IDMHGAKP_01392	CDS	237	ftsH2_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
IDMHGAKP_01393	CDS	1611	ftsH2_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
IDMHGAKP_01394	tRNA	76				tRNA-Arg(tct)
IDMHGAKP_01395	CDS	909				hypothetical protein
IDMHGAKP_01396	CDS	693				hypothetical protein
IDMHGAKP_01397	CDS	720				hypothetical protein
IDMHGAKP_01398	CDS	210				hypothetical protein
IDMHGAKP_01399	CDS	633	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IDMHGAKP_01400	CDS	4476				hypothetical protein
IDMHGAKP_01401	CDS	1344				hypothetical protein
IDMHGAKP_01402	CDS	873				hypothetical protein
IDMHGAKP_01403	CDS	168				hypothetical protein
IDMHGAKP_01404	CDS	615	cpcS_1	4.-.-.-		Phycocyanobilin lyase subunit CpcS
IDMHGAKP_01405	CDS	2550	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
IDMHGAKP_01406	CDS	3162				hypothetical protein
IDMHGAKP_01407	CDS	1641				hypothetical protein
IDMHGAKP_01408	CDS	333				hypothetical protein
IDMHGAKP_01409	CDS	531				hypothetical protein
IDMHGAKP_01410	CDS	1320	proP			Proline/betaine transporter
IDMHGAKP_01411	CDS	1098	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
IDMHGAKP_01412	CDS	297				hypothetical protein
IDMHGAKP_01413	CDS	297	psb28			Photosystem II reaction center Psb28 protein
IDMHGAKP_01414	CDS	252				hypothetical protein
IDMHGAKP_01415	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_01416	CDS	102				hypothetical protein
IDMHGAKP_01417	CDS	195				hypothetical protein
IDMHGAKP_01418	CDS	249				IS701 family transposase ISNpu6
IDMHGAKP_01419	CDS	2043	ligA	6.5.1.2		DNA ligase
IDMHGAKP_01420	CDS	387				hypothetical protein
IDMHGAKP_01421	CDS	213				hypothetical protein
IDMHGAKP_01422	CDS	258				hypothetical protein
IDMHGAKP_01423	CDS	942				hypothetical protein
IDMHGAKP_01424	CDS	204				hypothetical protein
IDMHGAKP_01425	CDS	744				hypothetical protein
IDMHGAKP_01426	CDS	669				hypothetical protein
IDMHGAKP_01427	CDS	183				hypothetical protein
IDMHGAKP_01428	CDS	2004	tkt	2.2.1.1	COG0021	Transketolase
IDMHGAKP_01429	CDS	1260	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
IDMHGAKP_01430	CDS	246	acpP		COG0236	Acyl carrier protein
IDMHGAKP_01431	CDS	993	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
IDMHGAKP_01432	CDS	900	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
IDMHGAKP_01433	CDS	858	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
IDMHGAKP_01434	CDS	516				hypothetical protein
IDMHGAKP_01435	CDS	2340				hypothetical protein
IDMHGAKP_01436	CDS	1098			COG3385	IS4 family transposase ISSysp2
IDMHGAKP_01437	CDS	3123	pknD_11	2.7.11.1		Serine/threonine-protein kinase PknD
IDMHGAKP_01438	CDS	1635	cpoB_2			Cell division coordinator CpoB
IDMHGAKP_01439	CDS	1473				hypothetical protein
IDMHGAKP_01440	CDS	765	pipB2_3		COG1357	Secreted effector protein PipB2
IDMHGAKP_01441	CDS	945	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IDMHGAKP_01442	CDS	207				hypothetical protein
IDMHGAKP_01443	CDS	903				hypothetical protein
IDMHGAKP_01444	CDS	759				hypothetical protein
IDMHGAKP_01445	CDS	204				hypothetical protein
IDMHGAKP_01446	CDS	447				hypothetical protein
IDMHGAKP_01447	CDS	780				hypothetical protein
IDMHGAKP_01448	CDS	564				hypothetical protein
IDMHGAKP_01449	CDS	1680				hypothetical protein
IDMHGAKP_01450	CDS	1401				hypothetical protein
IDMHGAKP_01451	CDS	561				hypothetical protein
IDMHGAKP_01452	CDS	1551				hypothetical protein
IDMHGAKP_01453	CDS	141				hypothetical protein
IDMHGAKP_01454	CDS	99				hypothetical protein
IDMHGAKP_01455	CDS	1326		3.4.24.-	COG0612	putative zinc protease
IDMHGAKP_01456	CDS	867		2.7.1.-	COG3001	putative ketoamine kinase
IDMHGAKP_01457	CDS	402				hypothetical protein
IDMHGAKP_01458	CDS	162				hypothetical protein
IDMHGAKP_01459	CDS	669				hypothetical protein
IDMHGAKP_01460	CDS	405	recF_3			DNA replication and repair protein RecF
IDMHGAKP_01461	CDS	717				hypothetical protein
IDMHGAKP_01462	CDS	1512				hypothetical protein
IDMHGAKP_01463	CDS	2115				hypothetical protein
IDMHGAKP_01464	CDS	306				hypothetical protein
IDMHGAKP_01465	CDS	1179	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
IDMHGAKP_01466	CDS	969	ousW		COG4176	Glycine betaine/choline transport system permease protein OusW
IDMHGAKP_01467	CDS	1266				hypothetical protein
IDMHGAKP_01468	CDS	276				hypothetical protein
IDMHGAKP_01469	CDS	198				hypothetical protein
IDMHGAKP_01470	CDS	639				hypothetical protein
IDMHGAKP_01471	CDS	447				hypothetical protein
IDMHGAKP_01472	CDS	1698	rqcH		COG1293	Rqc2 RqcH
IDMHGAKP_01473	CDS	951				hypothetical protein
IDMHGAKP_01474	CDS	282				hypothetical protein
IDMHGAKP_01475	CDS	528				hypothetical protein
IDMHGAKP_01476	CDS	3528	rcsC_37	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01477	CDS	1122	rcsC_38	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01478	CDS	1815	pknD_12	2.7.11.1		Serine/threonine-protein kinase PknD
IDMHGAKP_01479	CDS	2388				hypothetical protein
IDMHGAKP_01480	CDS	777				hypothetical protein
IDMHGAKP_01481	CDS	1995				hypothetical protein
IDMHGAKP_01482	CDS	1005				hypothetical protein
IDMHGAKP_01483	CDS	1956				hypothetical protein
IDMHGAKP_01484	CDS	723	pbsA1	1.14.14.18		Heme oxygenase 1
IDMHGAKP_01485	CDS	255				hypothetical protein
IDMHGAKP_01486	CDS	1452	actP			Cation/acetate symporter ActP
IDMHGAKP_01487	CDS	186				hypothetical protein
IDMHGAKP_01488	CDS	294				hypothetical protein
IDMHGAKP_01489	CDS	573				hypothetical protein
IDMHGAKP_01490	CDS	420	fitB_1	3.1.-.-		Toxin FitB
IDMHGAKP_01491	CDS	264				hypothetical protein
IDMHGAKP_01492	CDS	1485	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
IDMHGAKP_01493	CDS	2067				hypothetical protein
IDMHGAKP_01494	CDS	2529				hypothetical protein
IDMHGAKP_01495	CDS	3822	rcsC_39	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01496	CDS	1827	rssB_7			Regulator of RpoS
IDMHGAKP_01497	CDS	2277	rcsC_40	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01498	CDS	2397	rcsC_41	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01499	CDS	1386	rcsC_42	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01500	CDS	603				hypothetical protein
IDMHGAKP_01501	CDS	1683	smc_4			Chromosome partition protein Smc
IDMHGAKP_01502	CDS	1269	rssB_8			Regulator of RpoS
IDMHGAKP_01503	CDS	366	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
IDMHGAKP_01504	CDS	531				hypothetical protein
IDMHGAKP_01505	CDS	2931				hypothetical protein
IDMHGAKP_01506	CDS	5517				hypothetical protein
IDMHGAKP_01507	CDS	1953	rcsC_43	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01508	CDS	222				hypothetical protein
IDMHGAKP_01509	CDS	939				hypothetical protein
IDMHGAKP_01510	CDS	1362				hypothetical protein
IDMHGAKP_01511	CDS	1353				hypothetical protein
IDMHGAKP_01512	CDS	366				hypothetical protein
IDMHGAKP_01513	CDS	558	yqgN		COG0212	putative protein YqgN
IDMHGAKP_01514	CDS	369				Ferredoxin-1
IDMHGAKP_01515	CDS	531				hypothetical protein
IDMHGAKP_01516	CDS	174				hypothetical protein
IDMHGAKP_01517	CDS	399				hypothetical protein
IDMHGAKP_01518	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_01519	CDS	387				hypothetical protein
IDMHGAKP_01520	CDS	141				hypothetical protein
IDMHGAKP_01521	CDS	678	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
IDMHGAKP_01522	CDS	921	dnaJ_4			Chaperone protein DnaJ
IDMHGAKP_01523	CDS	1236	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
IDMHGAKP_01524	CDS	231	fprB	1.18.1.2	COG0493	putative ferredoxin/ferredoxin--NADP reductase
IDMHGAKP_01525	CDS	1152				hypothetical protein
IDMHGAKP_01526	CDS	243				hypothetical protein
IDMHGAKP_01527	CDS	1908				hypothetical protein
IDMHGAKP_01528	CDS	1569	oleC	6.1.3.1	COG0318	Olefin beta-lactone synthetase
IDMHGAKP_01529	CDS	1173	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IDMHGAKP_01530	CDS	696				hypothetical protein
IDMHGAKP_01531	CDS	552				hypothetical protein
IDMHGAKP_01532	CDS	1107				hypothetical protein
IDMHGAKP_01533	CDS	291				hypothetical protein
IDMHGAKP_01534	CDS	552				IS701 family transposase ISNpu6
IDMHGAKP_01535	CDS	612				hypothetical protein
IDMHGAKP_01536	CDS	258				hypothetical protein
IDMHGAKP_01537	tRNA	74				tRNA-His(gtg)
IDMHGAKP_01538	CDS	1266				hypothetical protein
IDMHGAKP_01539	CDS	147				hypothetical protein
IDMHGAKP_01540	CDS	675				hypothetical protein
IDMHGAKP_01541	CDS	891				hypothetical protein
IDMHGAKP_01542	CDS	906				hypothetical protein
IDMHGAKP_01543	CDS	789	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
IDMHGAKP_01544	CDS	1239	codA	3.5.4.1	COG0402	Cytosine deaminase
IDMHGAKP_01545	CDS	2064	pknD_13	2.7.11.1		Serine/threonine-protein kinase PknD
IDMHGAKP_01546	CDS	567				hypothetical protein
IDMHGAKP_01547	CDS	99				hypothetical protein
IDMHGAKP_01548	CDS	312				hypothetical protein
IDMHGAKP_01549	CDS	126				hypothetical protein
IDMHGAKP_01550	CDS	222				hypothetical protein
IDMHGAKP_01551	CDS	324				hypothetical protein
IDMHGAKP_01552	CDS	387	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
IDMHGAKP_01553	CDS	219				hypothetical protein
IDMHGAKP_01554	CDS	2928	ycf3_6			Photosystem I assembly protein Ycf3
IDMHGAKP_01555	CDS	1503				hypothetical protein
IDMHGAKP_01556	CDS	1164				hypothetical protein
IDMHGAKP_01557	CDS	963				hypothetical protein
IDMHGAKP_01558	CDS	1272	pyrP			Uracil permease
IDMHGAKP_01559	CDS	963	yjiA_1	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
IDMHGAKP_01560	CDS	504				hypothetical protein
IDMHGAKP_01561	CDS	741		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit beta
IDMHGAKP_01562	CDS	627		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
IDMHGAKP_01563	CDS	378				hypothetical protein
IDMHGAKP_01564	CDS	1164		2.6.1.1	COG0436	Aspartate aminotransferase
IDMHGAKP_01565	CDS	1848	cpoB_3			Cell division coordinator CpoB
IDMHGAKP_01566	CDS	630				hypothetical protein
IDMHGAKP_01567	CDS	759				hypothetical protein
IDMHGAKP_01568	CDS	768				hypothetical protein
IDMHGAKP_01569	CDS	861			COG1305	putative protein
IDMHGAKP_01570	CDS	957				hypothetical protein
IDMHGAKP_01571	CDS	216				hypothetical protein
IDMHGAKP_01572	CDS	576				hypothetical protein
IDMHGAKP_01573	CDS	1434			COG2308	putative protein
IDMHGAKP_01574	CDS	876				hypothetical protein
IDMHGAKP_01575	CDS	1413	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IDMHGAKP_01576	CDS	1005				hypothetical protein
IDMHGAKP_01577	CDS	333				hypothetical protein
IDMHGAKP_01578	CDS	231				hypothetical protein
IDMHGAKP_01579	CDS	600				hypothetical protein
IDMHGAKP_01580	CDS	1359				hypothetical protein
IDMHGAKP_01581	CDS	273				hypothetical protein
IDMHGAKP_01582	CDS	993	der_3			GTPase Der
IDMHGAKP_01583	CDS	327				hypothetical protein
IDMHGAKP_01584	CDS	231				hypothetical protein
IDMHGAKP_01585	CDS	180				hypothetical protein
IDMHGAKP_01586	CDS	354				hypothetical protein
IDMHGAKP_01587	CDS	2499				hypothetical protein
IDMHGAKP_01588	CDS	1149				hypothetical protein
IDMHGAKP_01589	CDS	468				hypothetical protein
IDMHGAKP_01590	CDS	3009				hypothetical protein
IDMHGAKP_01591	CDS	534	infC			Translation initiation factor IF-3
IDMHGAKP_01592	CDS	522	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
IDMHGAKP_01593	CDS	306	ccmK_1		COG4577	Carbon dioxide-concentrating mechanism protein CcmK
IDMHGAKP_01594	CDS	357	ccmK4			Carbon dioxide-concentrating mechanism protein CcmK 
IDMHGAKP_01595	CDS	1344				hypothetical protein
IDMHGAKP_01596	CDS	1395	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
IDMHGAKP_01597	CDS	1164	aspC	2.6.1.1		Aspartate aminotransferase
IDMHGAKP_01598	CDS	375	dnaJ_5			Chaperone protein DnaJ
IDMHGAKP_01599	CDS	354				hypothetical protein
IDMHGAKP_01600	CDS	2433	rcsC_44	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01601	CDS	582				hypothetical protein
IDMHGAKP_01602	CDS	2844				hypothetical protein
IDMHGAKP_01603	CDS	531	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
IDMHGAKP_01604	CDS	327	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
IDMHGAKP_01605	CDS	567				hypothetical protein
IDMHGAKP_01606	CDS	654				hypothetical protein
IDMHGAKP_01607	CDS	687				hypothetical protein
IDMHGAKP_01608	CDS	2769				hypothetical protein
IDMHGAKP_01609	CDS	147				hypothetical protein
IDMHGAKP_01610	CDS	324				hypothetical protein
IDMHGAKP_01611	CDS	555	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
IDMHGAKP_01612	CDS	798		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
IDMHGAKP_01613	CDS	576				hypothetical protein
IDMHGAKP_01614	CDS	2919				hypothetical protein
IDMHGAKP_01615	CDS	924	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IDMHGAKP_01616	CDS	453				hypothetical protein
IDMHGAKP_01617	CDS	411				hypothetical protein
IDMHGAKP_01618	CDS	504				hypothetical protein
IDMHGAKP_01619	CDS	1248	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
IDMHGAKP_01620	CDS	255				hypothetical protein
IDMHGAKP_01621	CDS	738	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
IDMHGAKP_01622	CDS	600				hypothetical protein
IDMHGAKP_01623	CDS	717				hypothetical protein
IDMHGAKP_01624	CDS	372				hypothetical protein
IDMHGAKP_01625	CDS	1113	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IDMHGAKP_01626	CDS	471				hypothetical protein
IDMHGAKP_01627	CDS	852	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
IDMHGAKP_01628	CDS	1599	dnaK_2			Chaperone protein DnaK
IDMHGAKP_01629	CDS	405	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
IDMHGAKP_01630	CDS	483				hypothetical protein
IDMHGAKP_01631	CDS	2502				hypothetical protein
IDMHGAKP_01632	CDS	2256	pacS	7.2.2.8		putative copper-transporting ATPase PacS
IDMHGAKP_01633	CDS	954				hypothetical protein
IDMHGAKP_01634	CDS	1170				hypothetical protein
IDMHGAKP_01635	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
IDMHGAKP_01636	CDS	945				hypothetical protein
IDMHGAKP_01637	CDS	318				hypothetical protein
IDMHGAKP_01638	CDS	126				hypothetical protein
IDMHGAKP_01639	CDS	1572	nagZ	3.2.1.52		Beta-hexosaminidase
IDMHGAKP_01640	CDS	411	rbfA		COG0858	Ribosome-binding factor A
IDMHGAKP_01641	CDS	204				hypothetical protein
IDMHGAKP_01642	CDS	384	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
IDMHGAKP_01643	CDS	372	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
IDMHGAKP_01644	CDS	723	ygfF	1.-.-.-		putative oxidoreductase YgfF
IDMHGAKP_01645	CDS	846	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
IDMHGAKP_01646	CDS	606				hypothetical protein
IDMHGAKP_01647	tRNA	73				tRNA-Val(tac)
IDMHGAKP_01648	CDS	1467	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
IDMHGAKP_01649	CDS	153				hypothetical protein
IDMHGAKP_01650	CDS	1425	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
IDMHGAKP_01651	CDS	924	crtB	2.5.1.32		15-cis-phytoene synthase
IDMHGAKP_01652	CDS	663				hypothetical protein
IDMHGAKP_01653	CDS	1479	iolA	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
IDMHGAKP_01654	CDS	1263	rcsC_45	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01655	CDS	675			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
IDMHGAKP_01656	CDS	474			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
IDMHGAKP_01657	CDS	2724	rcsC_46	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01658	CDS	1170				hypothetical protein
IDMHGAKP_01659	CDS	903				hypothetical protein
IDMHGAKP_01660	CDS	1203				hypothetical protein
IDMHGAKP_01661	CDS	1098				hypothetical protein
IDMHGAKP_01662	CDS	441				hypothetical protein
IDMHGAKP_01663	CDS	627				hypothetical protein
IDMHGAKP_01664	CDS	1266				hypothetical protein
IDMHGAKP_01665	CDS	2019				hypothetical protein
IDMHGAKP_01666	CDS	102				hypothetical protein
IDMHGAKP_01667	CDS	1746	pknD_14	2.7.11.1		Serine/threonine-protein kinase PknD
IDMHGAKP_01668	CDS	660				hypothetical protein
IDMHGAKP_01669	CDS	468				hypothetical protein
IDMHGAKP_01670	CDS	357				hypothetical protein
IDMHGAKP_01671	CDS	684				hypothetical protein
IDMHGAKP_01672	CDS	498				hypothetical protein
IDMHGAKP_01673	CDS	483	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
IDMHGAKP_01674	CDS	819				hypothetical protein
IDMHGAKP_01675	CDS	1017	cmpR_1			HTH-type transcriptional activator CmpR
IDMHGAKP_01676	CDS	1386	spkF_2	2.7.11.1		Serine/threonine-protein kinase F
IDMHGAKP_01677	CDS	1038		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
IDMHGAKP_01678	CDS	384				hypothetical protein
IDMHGAKP_01679	CDS	1536	crtI	1.3.99.28	COG1233	Phytoene desaturase (neurosporene-forming)
IDMHGAKP_01680	CDS	201				hypothetical protein
IDMHGAKP_01681	CDS	2238	ppk	2.7.4.1	COG0855	Polyphosphate kinase
IDMHGAKP_01682	CDS	1689	glgE	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
IDMHGAKP_01683	CDS	558				hypothetical protein
IDMHGAKP_01684	CDS	432				hypothetical protein
IDMHGAKP_01685	CDS	1914	dnaK2			Chaperone protein dnaK2
IDMHGAKP_01686	CDS	2589	topA	5.6.2.1	COG0550	DNA topoisomerase 1
IDMHGAKP_01687	CDS	1698				hypothetical protein
IDMHGAKP_01688	CDS	429	rsbW_2	2.7.11.1		Serine-protein kinase RsbW
IDMHGAKP_01689	CDS	954	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
IDMHGAKP_01690	CDS	774				hypothetical protein
IDMHGAKP_01691	CDS	660	nikO	3.6.3.-	COG1122	Nickel import ATP-binding protein NikO
IDMHGAKP_01692	CDS	1317				hypothetical protein
IDMHGAKP_01693	CDS	873	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
IDMHGAKP_01694	CDS	345				hypothetical protein
IDMHGAKP_01695	CDS	351				hypothetical protein
IDMHGAKP_01696	CDS	1284				IS200/IS605 family transposase ISAsp11
IDMHGAKP_01697	CDS	858	cocE_1	3.1.1.84		Cocaine esterase
IDMHGAKP_01698	CDS	786	cocE_2	3.1.1.84		Cocaine esterase
IDMHGAKP_01699	CDS	639	cbiM_1			Cobalt transport protein CbiM
IDMHGAKP_01700	CDS	558				hypothetical protein
IDMHGAKP_01701	CDS	843				hypothetical protein
IDMHGAKP_01702	CDS	1365	rcsC_47	2.7.13.3		Sensor histidine kinase RcsC
IDMHGAKP_01703	CDS	600				hypothetical protein
IDMHGAKP_01704	CDS	699				hypothetical protein
IDMHGAKP_01705	CDS	978	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
IDMHGAKP_01706	CDS	756				hypothetical protein
IDMHGAKP_01707	CDS	585		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
IDMHGAKP_01708	CDS	579				hypothetical protein
IDMHGAKP_01709	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_01710	CDS	432				hypothetical protein
IDMHGAKP_01711	CDS	618				hypothetical protein
IDMHGAKP_01712	CDS	336				hypothetical protein
IDMHGAKP_01713	CDS	417				hypothetical protein
IDMHGAKP_01714	CDS	2166				hypothetical protein
IDMHGAKP_01715	CDS	648	hpf		COG1544	Ribosome hibernation promotion factor
IDMHGAKP_01716	CDS	663	lipB	2.3.1.181	COG0321	Octanoyltransferase
IDMHGAKP_01717	CDS	477				Single-stranded DNA-binding protein
IDMHGAKP_01718	CDS	357				hypothetical protein
IDMHGAKP_01719	CDS	483	sodN	1.15.1.1		Superoxide dismutase [Ni]
IDMHGAKP_01720	CDS	354				hypothetical protein
IDMHGAKP_01721	CDS	678			COG1926	putative protein
IDMHGAKP_01722	CDS	1389	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
IDMHGAKP_01723	CDS	1032				hypothetical protein
IDMHGAKP_01724	CDS	807				hypothetical protein
IDMHGAKP_01725	CDS	774	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
IDMHGAKP_01726	CDS	873	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
IDMHGAKP_01727	CDS	450				hypothetical protein
IDMHGAKP_01728	CDS	975	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
IDMHGAKP_01729	CDS	1074	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_01730	CDS	246				hypothetical protein
IDMHGAKP_01731	CDS	237				hypothetical protein
IDMHGAKP_01732	CDS	132				hypothetical protein
IDMHGAKP_01733	CDS	1137	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IDMHGAKP_01734	CDS	549				hypothetical protein
IDMHGAKP_01735	CDS	1293				hypothetical protein
IDMHGAKP_01736	CDS	255				hypothetical protein
IDMHGAKP_01737	CDS	513				hypothetical protein
IDMHGAKP_01738	CDS	1536				hypothetical protein
IDMHGAKP_01739	CDS	594	nrdR			Transcriptional repressor NrdR
IDMHGAKP_01740	CDS	96	psbT			Photosystem II reaction center protein T
IDMHGAKP_01741	CDS	1527	psbB			Photosystem II CP47 reaction center protein
IDMHGAKP_01742	CDS	297				hypothetical protein
IDMHGAKP_01743	CDS	114	psbM			Photosystem II reaction center protein M
IDMHGAKP_01744	CDS	453				hypothetical protein
IDMHGAKP_01745	CDS	351				hypothetical protein
IDMHGAKP_01746	CDS	504				hypothetical protein
IDMHGAKP_01747	CDS	375				hypothetical protein
IDMHGAKP_01748	CDS	1623				hypothetical protein
IDMHGAKP_01749	CDS	1266	tolB_2			Tol-Pal system protein TolB
IDMHGAKP_01750	CDS	426				hypothetical protein
IDMHGAKP_01751	CDS	234				hypothetical protein
IDMHGAKP_01752	CDS	123				hypothetical protein
IDMHGAKP_01753	CDS	828				hypothetical protein
IDMHGAKP_01754	CDS	702				hypothetical protein
IDMHGAKP_01755	CDS	1695				hypothetical protein
IDMHGAKP_01756	CDS	237				hypothetical protein
IDMHGAKP_01757	CDS	717				hypothetical protein
IDMHGAKP_01758	CDS	915				hypothetical protein
IDMHGAKP_01759	CDS	558				IS630 family transposase ISAtsp7
IDMHGAKP_01760	CDS	687	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
IDMHGAKP_01761	CDS	885	cphB	3.4.15.6		Cyanophycinase
IDMHGAKP_01762	CDS	2625	cphA	6.3.2.29	COG0769	Cyanophycin synthetase
IDMHGAKP_01763	CDS	198	tatA_1			Sec-independent protein translocase protein TatA
IDMHGAKP_01764	CDS	768	pcyA_1	1.3.7.5		Phycocyanobilin:ferredoxin oxidoreductase
IDMHGAKP_01765	CDS	534				hypothetical protein
IDMHGAKP_01766	CDS	1482				hypothetical protein
IDMHGAKP_01767	CDS	2328				hypothetical protein
IDMHGAKP_01768	CDS	1335				hypothetical protein
IDMHGAKP_01769	CDS	993				hypothetical protein
IDMHGAKP_01770	CDS	720	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
IDMHGAKP_01771	CDS	333				hypothetical protein
IDMHGAKP_01772	CDS	1443				hypothetical protein
IDMHGAKP_01773	CDS	579				hypothetical protein
IDMHGAKP_01774	CDS	1038	tas		COG0667	Protein tas
IDMHGAKP_01775	CDS	1041				hypothetical protein
IDMHGAKP_01776	CDS	681				hypothetical protein
IDMHGAKP_01777	tRNA	75				tRNA-Ala(cgc)
IDMHGAKP_01778	CDS	726		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
IDMHGAKP_01779	CDS	861	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IDMHGAKP_01780	CDS	285				hypothetical protein
