locus_tag	ftype	length_bp	gene	EC_number	COG	product
JKKNGGEI_00375	CDS	474	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
JKKNGGEI_00376	CDS	531		3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
JKKNGGEI_00377	CDS	6003				hypothetical protein
JKKNGGEI_00378	CDS	1677	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
JKKNGGEI_00379	CDS	870	birA	6.3.4.15		Bifunctional ligase/repressor BirA
JKKNGGEI_00380	CDS	3699	pycA	6.4.1.1		Pyruvate carboxylase
JKKNGGEI_00381	CDS	447				hypothetical protein
JKKNGGEI_00382	CDS	480	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
JKKNGGEI_00383	CDS	1278		4.1.1.61	COG0043	4-hydroxybenzoate decarboxylase subunit C
JKKNGGEI_00384	CDS	117				hypothetical protein
JKKNGGEI_00385	CDS	324				hypothetical protein
JKKNGGEI_00386	CDS	1023	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
JKKNGGEI_00387	CDS	693				hypothetical protein
JKKNGGEI_00388	CDS	528	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JKKNGGEI_00389	CDS	600	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JKKNGGEI_00390	CDS	639				hypothetical protein
JKKNGGEI_00391	CDS	1164	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JKKNGGEI_00392	CDS	1014	moaA			GTP 3',8-cyclase
JKKNGGEI_00393	CDS	1272				hypothetical protein
JKKNGGEI_00394	CDS	2259	comEC		COG0658	ComE operon protein 3
JKKNGGEI_00395	CDS	1254	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
JKKNGGEI_00396	CDS	804	ccsA			Cytochrome c biogenesis protein CcsA
JKKNGGEI_00397	CDS	552				hypothetical protein
JKKNGGEI_00398	CDS	684	ccs1			Cytochrome c biogenesis protein Ccs1
JKKNGGEI_00399	CDS	960	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JKKNGGEI_00400	CDS	744				hypothetical protein
JKKNGGEI_00401	CDS	1686				hypothetical protein
JKKNGGEI_00402	CDS	189				hypothetical protein
JKKNGGEI_00403	CDS	639				hypothetical protein
JKKNGGEI_00404	CDS	1671	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
JKKNGGEI_00405	CDS	294				hypothetical protein
JKKNGGEI_00406	CDS	888	pqqE	1.21.98.4		PqqA peptide cyclase
JKKNGGEI_00407	CDS	627	hemB_1	4.2.1.24		Delta-aminolevulinic acid dehydratase
JKKNGGEI_00408	CDS	312	hemB_2	4.2.1.24		Delta-aminolevulinic acid dehydratase
JKKNGGEI_00409	CDS	1074	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
JKKNGGEI_00410	CDS	1941	pal_2			Peptidoglycan-associated lipoprotein
JKKNGGEI_00411	CDS	657				hypothetical protein
JKKNGGEI_00412	CDS	1938				hypothetical protein
JKKNGGEI_00413	CDS	2148	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
JKKNGGEI_00414	CDS	1356	prsE			Type I secretion system membrane fusion protein PrsE
JKKNGGEI_00415	CDS	612				hypothetical protein
JKKNGGEI_00416	CDS	1143	mdtG			Multidrug resistance protein MdtG
JKKNGGEI_00417	CDS	975		1.-.-.-		NADH oxidase
JKKNGGEI_00418	CDS	594	acuR			Transcriptional regulator AcuR
JKKNGGEI_00419	CDS	4992				hypothetical protein
JKKNGGEI_00420	CDS	585				hypothetical protein
JKKNGGEI_00421	CDS	738				hypothetical protein
JKKNGGEI_00422	CDS	513				hypothetical protein
JKKNGGEI_00423	CDS	534			COG2081	putative protein
JKKNGGEI_00424	CDS	564			COG2081	putative protein
JKKNGGEI_00425	CDS	477				hypothetical protein
JKKNGGEI_00426	CDS	1497				hypothetical protein
JKKNGGEI_00427	CDS	1848				hypothetical protein
JKKNGGEI_00428	CDS	345				hypothetical protein
JKKNGGEI_00429	CDS	486				hypothetical protein
JKKNGGEI_00430	CDS	465				hypothetical protein
JKKNGGEI_00431	CDS	429				IS200/IS605 family transposase ISAzo20
JKKNGGEI_00432	CDS	906				hypothetical protein
JKKNGGEI_00433	CDS	1020	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JKKNGGEI_00434	CDS	639				hypothetical protein
JKKNGGEI_00435	CDS	3750				hypothetical protein
JKKNGGEI_00436	CDS	837				hypothetical protein
JKKNGGEI_00437	CDS	1551				hypothetical protein
JKKNGGEI_00438	CDS	4170				hypothetical protein
JKKNGGEI_00439	CDS	1332				hypothetical protein
JKKNGGEI_00440	CDS	423				hypothetical protein
JKKNGGEI_00441	CDS	1257				hypothetical protein
JKKNGGEI_00442	CDS	879				hypothetical protein
JKKNGGEI_00443	CDS	3273				hypothetical protein
JKKNGGEI_00444	CDS	2025	btuB_2			Vitamin B12 transporter BtuB
JKKNGGEI_00445	CDS	1350	atoC		COG2204	Regulatory protein AtoC
JKKNGGEI_00446	CDS	1419	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
JKKNGGEI_00447	CDS	900				hypothetical protein
JKKNGGEI_00448	CDS	1107				hypothetical protein
JKKNGGEI_00449	CDS	264				hypothetical protein
JKKNGGEI_00450	CDS	819	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
JKKNGGEI_00451	CDS	2994	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
JKKNGGEI_00452	CDS	1335		3.4.24.-	COG0750	Putative zinc metalloprotease
JKKNGGEI_00453	CDS	1158	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
JKKNGGEI_00454	CDS	717				hypothetical protein
JKKNGGEI_00455	CDS	744	uppS	2.5.1.-		Isoprenyl transferase
JKKNGGEI_00456	CDS	558	frr		COG0233	Ribosome-recycling factor
JKKNGGEI_00457	CDS	1968				hypothetical protein
JKKNGGEI_00458	CDS	7269				hypothetical protein
JKKNGGEI_00459	CDS	297				hypothetical protein
JKKNGGEI_00460	CDS	852				hypothetical protein
JKKNGGEI_00461	CDS	894				hypothetical protein
JKKNGGEI_00462	CDS	600				hypothetical protein
JKKNGGEI_00463	CDS	729				hypothetical protein
JKKNGGEI_00464	CDS	324				hypothetical protein
JKKNGGEI_00465	CDS	960				hypothetical protein
JKKNGGEI_00466	CDS	450				Flavodoxin
JKKNGGEI_00467	CDS	441			COG0716	Flavodoxin
JKKNGGEI_00468	CDS	381				hypothetical protein
JKKNGGEI_00469	CDS	1398	mdtK		COG0534	Multidrug resistance protein MdtK
JKKNGGEI_00470	CDS	1158	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
JKKNGGEI_00471	CDS	573	betI			HTH-type transcriptional regulator BetI
JKKNGGEI_00472	CDS	693	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
JKKNGGEI_00473	CDS	885				hypothetical protein
JKKNGGEI_00474	CDS	858	pstC		COG0573	Phosphate transport system permease protein PstC
JKKNGGEI_00475	CDS	267	pstS2		COG0226	Phosphate-binding protein PstS 2
JKKNGGEI_00476	CDS	480	pstS1		COG0226	Phosphate-binding protein PstS 1
JKKNGGEI_00477	CDS	480				hypothetical protein
JKKNGGEI_00478	CDS	459				hypothetical protein
JKKNGGEI_00479	CDS	768				hypothetical protein
JKKNGGEI_00480	CDS	1386	tolQ_1			Tol-Pal system protein TolQ
JKKNGGEI_00481	CDS	375				hypothetical protein
JKKNGGEI_00482	CDS	264	tolQ_2			Tol-Pal system protein TolQ
JKKNGGEI_00483	CDS	420	tolR			Tol-Pal system protein TolR
JKKNGGEI_00484	CDS	672				hypothetical protein
JKKNGGEI_00485	CDS	1185				hypothetical protein
JKKNGGEI_00486	CDS	990	rhaR			HTH-type transcriptional activator RhaR
JKKNGGEI_00487	CDS	786				hypothetical protein
JKKNGGEI_00488	CDS	1218				hypothetical protein
JKKNGGEI_00489	CDS	273				hypothetical protein
JKKNGGEI_00490	CDS	180				hypothetical protein
JKKNGGEI_00491	CDS	285				Insertion sequence IS5376 putative ATP-binding protein
JKKNGGEI_00492	CDS	306				Insertion sequence IS5376 putative ATP-binding protein
JKKNGGEI_00493	CDS	99				hypothetical protein
JKKNGGEI_00494	CDS	339				hypothetical protein
JKKNGGEI_00495	CDS	1227				hypothetical protein
JKKNGGEI_00496	CDS	1401	pyk	2.7.1.40		Pyruvate kinase
JKKNGGEI_00497	CDS	1197	pgk/tpi		COG0126	Bifunctional PGK/TIM
JKKNGGEI_00498	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
JKKNGGEI_00499	CDS	531	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
JKKNGGEI_00500	CDS	534				hypothetical protein
JKKNGGEI_00501	CDS	702			COG1842	Phage shock protein A 
JKKNGGEI_00502	CDS	339				hypothetical protein
JKKNGGEI_00503	CDS	561				hypothetical protein
JKKNGGEI_00504	tRNA	76				tRNA-Phe(gaa)
JKKNGGEI_00505	tRNA	76				tRNA-Phe(gaa)
JKKNGGEI_00506	CDS	735	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
JKKNGGEI_00507	CDS	735				hypothetical protein
JKKNGGEI_00508	CDS	2661	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JKKNGGEI_00509	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
JKKNGGEI_00510	CDS	603				hypothetical protein
JKKNGGEI_00511	CDS	387				hypothetical protein
JKKNGGEI_00512	CDS	372	namA	1.6.99.1		NADPH dehydrogenase
JKKNGGEI_00513	CDS	699		1.-.-.-		NADH oxidase
JKKNGGEI_00514	CDS	597				hypothetical protein
JKKNGGEI_00515	CDS	1821				hypothetical protein
JKKNGGEI_00516	CDS	384				hypothetical protein
JKKNGGEI_00517	CDS	465				hypothetical protein
JKKNGGEI_00518	CDS	471				hypothetical protein
JKKNGGEI_00519	CDS	435				hypothetical protein
JKKNGGEI_00520	CDS	1116	ldc	4.1.1.17		Lysine/ornithine decarboxylase
JKKNGGEI_00521	CDS	678				hypothetical protein
JKKNGGEI_00522	CDS	273				hypothetical protein
JKKNGGEI_00523	CDS	639				hypothetical protein
JKKNGGEI_00524	CDS	432				hypothetical protein
JKKNGGEI_00525	CDS	507				hypothetical protein
JKKNGGEI_00526	CDS	1551				hypothetical protein
JKKNGGEI_00527	CDS	915				hypothetical protein
JKKNGGEI_00528	CDS	414				hypothetical protein
JKKNGGEI_00529	CDS	921	pleD			Response regulator PleD
JKKNGGEI_00530	CDS	1812	lepA	3.6.5.-	COG0481	Elongation factor 4
JKKNGGEI_00531	CDS	657				hypothetical protein
JKKNGGEI_00532	CDS	237				hypothetical protein
JKKNGGEI_00533	CDS	819	clcB			Voltage-gated ClC-type chloride channel ClcB
JKKNGGEI_00534	CDS	1311	dapL	2.6.1.83		LL-diaminopimelate aminotransferase
JKKNGGEI_00535	CDS	273				hypothetical protein
JKKNGGEI_00536	CDS	984	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
JKKNGGEI_00537	CDS	204				hypothetical protein
JKKNGGEI_00538	CDS	1125	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
JKKNGGEI_00539	CDS	288	lpdA	1.8.1.4		Dihydrolipoyl dehydrogenase
JKKNGGEI_00540	CDS	1191	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
JKKNGGEI_00541	CDS	477				hypothetical protein
JKKNGGEI_00542	CDS	1278	gcvT	2.1.2.10		Aminomethyltransferase
JKKNGGEI_00543	CDS	402	gcvH		COG0509	Glycine cleavage system H protein
JKKNGGEI_00544	CDS	438	gcvPA_1	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
JKKNGGEI_00545	CDS	960	gcvPA_2	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
JKKNGGEI_00546	CDS	558	gcvPB_1	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
JKKNGGEI_00547	CDS	267	gcvPB_2	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
JKKNGGEI_00548	CDS	612	gcvPB_3	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
JKKNGGEI_00549	CDS	672	lipB	2.3.1.181	COG0321	Octanoyltransferase
JKKNGGEI_00550	CDS	903	lipA	2.8.1.8	COG0320	Lipoyl synthase
JKKNGGEI_00551	CDS	564				hypothetical protein
JKKNGGEI_00552	CDS	666				hypothetical protein
JKKNGGEI_00553	CDS	576				hypothetical protein
JKKNGGEI_00554	CDS	906				hypothetical protein
JKKNGGEI_00555	CDS	1305				hypothetical protein
JKKNGGEI_00556	CDS	450				hypothetical protein
JKKNGGEI_00557	CDS	225				hypothetical protein
JKKNGGEI_00558	CDS	1344	dsdX			D-serine transporter DsdX
JKKNGGEI_00559	CDS	426				hypothetical protein
JKKNGGEI_00560	CDS	480				hypothetical protein
JKKNGGEI_00561	CDS	1080			COG3385	IS4 family transposase ISLpn9
JKKNGGEI_00562	CDS	783	epsE		COG2804	Type II secretion system protein E
JKKNGGEI_00563	CDS	1548				hypothetical protein
JKKNGGEI_00564	CDS	240				hypothetical protein
JKKNGGEI_00565	CDS	1842	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
JKKNGGEI_00566	CDS	2469	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
JKKNGGEI_00567	CDS	291				hypothetical protein
JKKNGGEI_00568	CDS	288				hypothetical protein
JKKNGGEI_00569	CDS	1146	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
JKKNGGEI_00570	CDS	915				hypothetical protein
JKKNGGEI_00571	CDS	732				hypothetical protein
JKKNGGEI_00572	CDS	642				hypothetical protein
JKKNGGEI_00573	CDS	702	egtB	1.14.99.50		Hercynine oxygenase
JKKNGGEI_00574	CDS	690				hypothetical protein
JKKNGGEI_00575	CDS	1347				hypothetical protein
JKKNGGEI_00576	CDS	939	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
JKKNGGEI_00577	CDS	3822	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
JKKNGGEI_00578	CDS	891				hypothetical protein
JKKNGGEI_00579	CDS	882				hypothetical protein
JKKNGGEI_00580	CDS	2853				hypothetical protein
JKKNGGEI_00581	CDS	1143	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
JKKNGGEI_00582	CDS	2940	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
JKKNGGEI_00583	CDS	1266				hypothetical protein
JKKNGGEI_00584	CDS	810				hypothetical protein
JKKNGGEI_00585	CDS	651				hypothetical protein
JKKNGGEI_00586	CDS	615	rutR		COG1309	HTH-type transcriptional regulator RutR
JKKNGGEI_00587	CDS	2427				hypothetical protein
JKKNGGEI_00588	CDS	807				hypothetical protein
JKKNGGEI_00589	CDS	1356				hypothetical protein
JKKNGGEI_00590	CDS	504				hypothetical protein
JKKNGGEI_00591	CDS	267				hypothetical protein
JKKNGGEI_00592	CDS	555	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JKKNGGEI_00593	CDS	465				hypothetical protein
JKKNGGEI_00594	CDS	561				hypothetical protein
JKKNGGEI_00595	CDS	888				hypothetical protein
JKKNGGEI_00596	CDS	324				hypothetical protein
JKKNGGEI_00597	CDS	381				hypothetical protein
JKKNGGEI_00598	CDS	1407				hypothetical protein
JKKNGGEI_00599	CDS	435				hypothetical protein
JKKNGGEI_00600	CDS	1524	norR			Anaerobic nitric oxide reductase transcription regulator NorR
JKKNGGEI_00601	CDS	708				hypothetical protein
JKKNGGEI_00602	CDS	228				hypothetical protein
JKKNGGEI_00603	CDS	513				hypothetical protein
JKKNGGEI_00604	CDS	765				hypothetical protein
JKKNGGEI_00605	CDS	144				hypothetical protein
JKKNGGEI_00606	tRNA	77				tRNA-Arg(ccg)
JKKNGGEI_00607	CDS	537				hypothetical protein
JKKNGGEI_00608	CDS	216				hypothetical protein
JKKNGGEI_00609	CDS	288				hypothetical protein
JKKNGGEI_00610	CDS	978				hypothetical protein
JKKNGGEI_00611	CDS	606				hypothetical protein
JKKNGGEI_00612	CDS	507				hypothetical protein
JKKNGGEI_00613	CDS	447	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
JKKNGGEI_00614	CDS	1647	dnaG	2.7.7.-	COG0358	DNA primase
JKKNGGEI_00615	CDS	1866	rpoD		COG0568	RNA polymerase sigma factor RpoD
JKKNGGEI_00616	tRNA	75				tRNA-Met(cat)
JKKNGGEI_00617	CDS	801			COG0327	GTP cyclohydrolase 1 type 2 
JKKNGGEI_00618	CDS	729				hypothetical protein
JKKNGGEI_00619	CDS	789				hypothetical protein
JKKNGGEI_00620	CDS	528				hypothetical protein
JKKNGGEI_00621	CDS	702	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
JKKNGGEI_00622	CDS	501				hypothetical protein
JKKNGGEI_00623	CDS	411		3.1.-.-	COG0824	Putative esterase
JKKNGGEI_00624	CDS	519	yfkM	3.2.-.-	COG0693	General stress protein 18
JKKNGGEI_00625	CDS	891	map	3.4.11.18	COG0024	Methionine aminopeptidase
JKKNGGEI_00626	CDS	489				hypothetical protein
JKKNGGEI_00627	CDS	225				hypothetical protein
JKKNGGEI_00628	CDS	522				hypothetical protein
JKKNGGEI_00629	CDS	1482	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
JKKNGGEI_00630	CDS	585	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
JKKNGGEI_00631	CDS	1020	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
JKKNGGEI_00632	CDS	780	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
JKKNGGEI_00633	CDS	678	trpF_2	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
JKKNGGEI_00634	CDS	1209	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
JKKNGGEI_00635	CDS	477	trpA_1	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JKKNGGEI_00636	CDS	312	trpA_2	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JKKNGGEI_00637	CDS	228				hypothetical protein
JKKNGGEI_00638	CDS	144				hypothetical protein
JKKNGGEI_00639	CDS	1332	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
JKKNGGEI_00640	CDS	1008	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
JKKNGGEI_00641	CDS	729	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
JKKNGGEI_00642	CDS	288				hypothetical protein
JKKNGGEI_00643	CDS	756				hypothetical protein
JKKNGGEI_00644	CDS	936		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
JKKNGGEI_00645	CDS	465		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
JKKNGGEI_00646	CDS	1401	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JKKNGGEI_00647	CDS	813	pdxA2_1	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
JKKNGGEI_00648	CDS	210	pdxA2_2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
JKKNGGEI_00649	CDS	1116	uvrA			UvrABC system protein A
