locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEKNHBDL_00369	CDS	1143				hypothetical protein
BEKNHBDL_00370	CDS	261				hypothetical protein
BEKNHBDL_00371	CDS	969				hypothetical protein
BEKNHBDL_00372	CDS	897				hypothetical protein
BEKNHBDL_00373	CDS	1164	lutA			Lactate utilization protein A
BEKNHBDL_00374	CDS	996				hypothetical protein
BEKNHBDL_00375	CDS	762			COG1234	putative protein
BEKNHBDL_00376	CDS	690	cysG_1		COG0007	Siroheme synthase
BEKNHBDL_00377	CDS	831	ccsA_1			Cytochrome c biogenesis protein CcsA
BEKNHBDL_00378	CDS	1347	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
BEKNHBDL_00379	CDS	363	dksA		COG1734	RNA polymerase-binding transcription factor DksA
BEKNHBDL_00380	CDS	849		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
BEKNHBDL_00381	CDS	705	rnc	3.1.26.3	COG0571	Ribonuclease 3
BEKNHBDL_00382	CDS	1050				hypothetical protein
BEKNHBDL_00383	CDS	480				hypothetical protein
BEKNHBDL_00384	CDS	2403	mrcA		COG5009	Penicillin-binding protein 1A
BEKNHBDL_00385	CDS	390	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
BEKNHBDL_00386	CDS	651	engB		COG0218	putative GTP-binding protein EngB
BEKNHBDL_00387	CDS	918	era		COG1159	GTPase Era
BEKNHBDL_00388	CDS	291				hypothetical protein
BEKNHBDL_00389	CDS	627				hypothetical protein
BEKNHBDL_00390	CDS	1503				hypothetical protein
BEKNHBDL_00391	CDS	600				hypothetical protein
BEKNHBDL_00392	CDS	1854				hypothetical protein
BEKNHBDL_00393	CDS	666				hypothetical protein
BEKNHBDL_00394	CDS	1584				hypothetical protein
BEKNHBDL_00395	CDS	648	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BEKNHBDL_00396	CDS	252				hypothetical protein
BEKNHBDL_00397	CDS	330				hypothetical protein
BEKNHBDL_00398	CDS	1710				hypothetical protein
BEKNHBDL_00399	CDS	747	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
BEKNHBDL_00400	CDS	834	rbn	3.1.26.11		Ribonuclease BN
BEKNHBDL_00401	CDS	660				hypothetical protein
BEKNHBDL_00402	CDS	1197		1.3.8.1	COG1960	Butyryl-CoA dehydrogenase
	CRISPR	1970				
BEKNHBDL_00403	CDS	2223	helD	3.6.4.12	COG3973	DNA helicase IV
BEKNHBDL_00404	CDS	981				hypothetical protein
BEKNHBDL_00405	CDS	417				hypothetical protein
BEKNHBDL_00406	CDS	924	rpnD	3.1.21.-		Recombination-promoting nuclease RpnD
BEKNHBDL_00407	CDS	1056	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
BEKNHBDL_00408	CDS	1332	ffh		COG0541	Signal recognition particle protein
BEKNHBDL_00409	CDS	249	rpsP		COG0228	30S ribosomal protein S16
BEKNHBDL_00410	CDS	231				hypothetical protein
BEKNHBDL_00411	CDS	519	rimM		COG0806	Ribosome maturation factor RimM
BEKNHBDL_00412	CDS	750	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
BEKNHBDL_00413	CDS	612			COG4752	putative protein
BEKNHBDL_00414	CDS	357	rplS		COG0335	50S ribosomal protein L19
BEKNHBDL_00415	CDS	591	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BEKNHBDL_00416	CDS	381				hypothetical protein
BEKNHBDL_00417	CDS	846	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BEKNHBDL_00418	CDS	456	ackA_1	2.7.2.1	COG0282	Acetate kinase
BEKNHBDL_00419	CDS	801	ackA_2	2.7.2.1	COG0282	Acetate kinase
BEKNHBDL_00420	CDS	996	pta	2.3.1.8		Phosphate acetyltransferase
BEKNHBDL_00421	CDS	924	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
BEKNHBDL_00422	CDS	819				hypothetical protein
BEKNHBDL_00423	CDS	1116	cckA			Sensor kinase CckA
BEKNHBDL_00424	CDS	375				hypothetical protein
BEKNHBDL_00425	CDS	792				hypothetical protein
BEKNHBDL_00426	CDS	267				hypothetical protein
BEKNHBDL_00427	CDS	1407				hypothetical protein
BEKNHBDL_00428	CDS	870	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BEKNHBDL_00429	tRNA	75				tRNA-Gln(ttg)
BEKNHBDL_00430	CDS	942	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BEKNHBDL_00431	CDS	603	ctc		COG1825	General stress protein CTC
BEKNHBDL_00432	CDS	573	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
BEKNHBDL_00433	CDS	1062	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BEKNHBDL_00434	CDS	1137	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
BEKNHBDL_00435	CDS	1185		2.6.1.1		Aspartate aminotransferase
BEKNHBDL_00436	CDS	1212	cdgJ	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
BEKNHBDL_00437	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
BEKNHBDL_00438	CDS	624				hypothetical protein
BEKNHBDL_00439	CDS	3066				hypothetical protein
BEKNHBDL_00440	CDS	282				hypothetical protein
BEKNHBDL_00441	CDS	351				hypothetical protein
BEKNHBDL_00442	tRNA	88				tRNA-Leu(caa)
BEKNHBDL_00443	CDS	330	yciO		COG0009	putative protein YciO
BEKNHBDL_00444	CDS	270	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BEKNHBDL_00445	CDS	1764	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
BEKNHBDL_00446	CDS	936	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
BEKNHBDL_00447	CDS	258				hypothetical protein
BEKNHBDL_00448	CDS	387				hypothetical protein
BEKNHBDL_00449	tRNA	77				tRNA-Met(cat)
BEKNHBDL_00450	CDS	2139				hypothetical protein
BEKNHBDL_00451	CDS	519	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
BEKNHBDL_00452	CDS	915	dnaJ_3		COG0484	Chaperone protein DnaJ
BEKNHBDL_00453	CDS	792	fetB		COG0390	putative iron export permease protein FetB
BEKNHBDL_00454	CDS	564	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
BEKNHBDL_00455	CDS	1881	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BEKNHBDL_00456	CDS	930				hypothetical protein
BEKNHBDL_00457	CDS	1161				hypothetical protein
BEKNHBDL_00458	CDS	1422				hypothetical protein
BEKNHBDL_00459	CDS	192				hypothetical protein
BEKNHBDL_00460	CDS	777	glnQ_2			Glutamine transport ATP-binding protein GlnQ
BEKNHBDL_00461	CDS	999				hypothetical protein
BEKNHBDL_00462	CDS	786	fliY_2		COG0834	L-cystine-binding protein FliY
BEKNHBDL_00463	CDS	1410				hypothetical protein
BEKNHBDL_00464	CDS	2109	rhlB_3	3.6.4.13		ATP-dependent RNA helicase RhlB
BEKNHBDL_00465	tmRNA	347	ssrA			transfer-messenger RNA, SsrA
BEKNHBDL_00466	CDS	546	mntR			HTH-type transcriptional regulator MntR
BEKNHBDL_00467	CDS	294				hypothetical protein
BEKNHBDL_00468	CDS	225				hypothetical protein
BEKNHBDL_00469	CDS	2469	der			GTPase Der
BEKNHBDL_00470	CDS	318				hypothetical protein
BEKNHBDL_00471	CDS	801				hypothetical protein
BEKNHBDL_00472	CDS	1803	btuB_1		COG4206	Vitamin B12 transporter BtuB
BEKNHBDL_00473	CDS	801				hypothetical protein
BEKNHBDL_00474	CDS	885				hypothetical protein
BEKNHBDL_00475	CDS	669				hypothetical protein
BEKNHBDL_00476	CDS	1242				hypothetical protein
BEKNHBDL_00477	CDS	180				hypothetical protein
BEKNHBDL_00478	CDS	792	ccsA_2			Cytochrome c biogenesis protein CcsA
BEKNHBDL_00479	CDS	819				hypothetical protein
BEKNHBDL_00480	CDS	1857	cirA		COG4771	Colicin I receptor
BEKNHBDL_00481	CDS	963				hypothetical protein
BEKNHBDL_00482	CDS	843				hypothetical protein
BEKNHBDL_00483	CDS	2211	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
BEKNHBDL_00484	CDS	2640	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
BEKNHBDL_00485	CDS	987				hypothetical protein
BEKNHBDL_00486	CDS	1317				hypothetical protein
BEKNHBDL_00487	CDS	462				hypothetical protein
BEKNHBDL_00488	CDS	588				hypothetical protein
BEKNHBDL_00489	CDS	2124	hxuC_1		COG1629	Heme/hemopexin utilization protein C
BEKNHBDL_00490	CDS	447		2.3.1.-	COG1670	Acetyltransferase
BEKNHBDL_00491	CDS	474				hypothetical protein
BEKNHBDL_00492	CDS	2430				hypothetical protein
BEKNHBDL_00493	CDS	807				hypothetical protein
BEKNHBDL_00494	CDS	1341				hypothetical protein
BEKNHBDL_00495	CDS	312				hypothetical protein
BEKNHBDL_00496	CDS	285				hypothetical protein
BEKNHBDL_00497	CDS	666				hypothetical protein
BEKNHBDL_00498	CDS	372				hypothetical protein
BEKNHBDL_00499	CDS	483				hypothetical protein
BEKNHBDL_00500	CDS	696	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
BEKNHBDL_00501	CDS	501				hypothetical protein
BEKNHBDL_00502	CDS	351				hypothetical protein
BEKNHBDL_00503	CDS	975	rhaS_1			HTH-type transcriptional activator RhaS
BEKNHBDL_00504	CDS	2007	fyuA_1		COG1629	Pesticin receptor
BEKNHBDL_00505	CDS	1038	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BEKNHBDL_00506	CDS	444	btuB_2			Vitamin B12 transporter BtuB
BEKNHBDL_00507	CDS	1527	btuB_3			Vitamin B12 transporter BtuB
BEKNHBDL_00508	CDS	525				hypothetical protein
BEKNHBDL_00509	CDS	501				hypothetical protein
BEKNHBDL_00510	CDS	225				hypothetical protein
BEKNHBDL_00511	CDS	156				hypothetical protein
BEKNHBDL_00512	CDS	456				hypothetical protein
BEKNHBDL_00513	CDS	282				hypothetical protein
BEKNHBDL_00514	CDS	1110	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
BEKNHBDL_00515	CDS	822	yxeM		COG0834	putative amino-acid-binding protein YxeM
BEKNHBDL_00516	CDS	681	yxeN			putative amino-acid permease protein YxeN
BEKNHBDL_00517	CDS	1635	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BEKNHBDL_00518	CDS	1035	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
BEKNHBDL_00519	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
BEKNHBDL_00520	CDS	1836	appA			Oligopeptide-binding protein AppA
BEKNHBDL_00521	CDS	642	hxuC_2		COG1629	Heme/hemopexin utilization protein C
BEKNHBDL_00522	CDS	981	hemR		COG1629	Hemin receptor
BEKNHBDL_00523	CDS	423	btuB_4			Vitamin B12 transporter BtuB
BEKNHBDL_00524	CDS	867				hypothetical protein
BEKNHBDL_00525	CDS	543	mopR			Phenol regulator MopR
BEKNHBDL_00526	CDS	828	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
BEKNHBDL_00527	CDS	2070	fyuA_2		COG1629	Pesticin receptor
BEKNHBDL_00528	CDS	1002	rhaR_1			HTH-type transcriptional activator RhaR
BEKNHBDL_00529	CDS	489				hypothetical protein
BEKNHBDL_00530	CDS	1455				hypothetical protein
BEKNHBDL_00531	CDS	951	rhaR_2			HTH-type transcriptional activator RhaR
BEKNHBDL_00532	CDS	1041				hypothetical protein
BEKNHBDL_00533	CDS	1737		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
BEKNHBDL_00534	CDS	825				hypothetical protein
BEKNHBDL_00535	CDS	954	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BEKNHBDL_00536	CDS	1146	ymfD			Bacillibactin exporter
BEKNHBDL_00537	CDS	1179	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
BEKNHBDL_00538	CDS	504	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
BEKNHBDL_00539	CDS	432				hypothetical protein
BEKNHBDL_00540	CDS	306				hypothetical protein
BEKNHBDL_00541	CDS	465				hypothetical protein
BEKNHBDL_00542	CDS	678	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
BEKNHBDL_00543	CDS	564				hypothetical protein
BEKNHBDL_00544	CDS	1032			COG1702	PhoH-like protein
BEKNHBDL_00545	CDS	2280	pgpH	3.1.4.59		Cyclic-di-AMP phosphodiesterase PgpH
BEKNHBDL_00546	CDS	375	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BEKNHBDL_00547	CDS	720	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
BEKNHBDL_00548	CDS	201	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
BEKNHBDL_00549	CDS	831	nnr_1		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
BEKNHBDL_00550	CDS	540	nnr_2		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
BEKNHBDL_00551	CDS	474	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BEKNHBDL_00552	CDS	1221	lysC	2.7.2.4	COG0527	Aspartokinase
BEKNHBDL_00553	CDS	387				hypothetical protein
BEKNHBDL_00554	CDS	522	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
BEKNHBDL_00555	CDS	441				hypothetical protein
BEKNHBDL_00556	CDS	966				hypothetical protein
BEKNHBDL_00557	CDS	567	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
BEKNHBDL_00558	CDS	1830	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
BEKNHBDL_00559	CDS	441				hypothetical protein
BEKNHBDL_00560	CDS	1167	adhB	1.1.1.1		Alcohol dehydrogenase 2
BEKNHBDL_00561	CDS	861				hypothetical protein
BEKNHBDL_00562	CDS	465				hypothetical protein
BEKNHBDL_00563	CDS	306				hypothetical protein
BEKNHBDL_00564	CDS	711	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BEKNHBDL_00565	CDS	642				hypothetical protein
BEKNHBDL_00566	CDS	564	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BEKNHBDL_00567	CDS	174	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
BEKNHBDL_00568	CDS	594				hypothetical protein
BEKNHBDL_00569	CDS	1404	atoC		COG2204	Regulatory protein AtoC
BEKNHBDL_00570	CDS	2418	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
BEKNHBDL_00571	CDS	1761				hypothetical protein
BEKNHBDL_00572	CDS	339				hypothetical protein
BEKNHBDL_00573	CDS	762				hypothetical protein
BEKNHBDL_00574	CDS	2220				hypothetical protein
BEKNHBDL_00575	CDS	252				hypothetical protein
BEKNHBDL_00576	CDS	1233	moaA_2			GTP 3',8-cyclase
BEKNHBDL_00577	CDS	1380	cheD_2	3.5.1.44		Chemoreceptor glutamine deamidase CheD
BEKNHBDL_00578	CDS	1425	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
BEKNHBDL_00579	CDS	1200	ycf3			Photosystem I assembly protein Ycf3
BEKNHBDL_00580	CDS	246				hypothetical protein
BEKNHBDL_00581	CDS	1533	cysG_2	4.99.1.4		Siroheme synthase
BEKNHBDL_00582	CDS	375	nudC_2	3.6.1.22	COG2816	NADH pyrophosphatase
BEKNHBDL_00583	CDS	1173				hypothetical protein
BEKNHBDL_00584	CDS	204				hypothetical protein
BEKNHBDL_00585	CDS	2052	mcpU_4		COG0840	Methyl-accepting chemotaxis protein McpU
BEKNHBDL_00586	CDS	972	bioB	2.8.1.6		Biotin synthase
BEKNHBDL_00587	CDS	603				hypothetical protein
BEKNHBDL_00588	CDS	471	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
BEKNHBDL_00589	CDS	231				hypothetical protein
BEKNHBDL_00590	CDS	108				hypothetical protein
BEKNHBDL_00591	CDS	1782	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
BEKNHBDL_00592	CDS	708	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
BEKNHBDL_00593	CDS	648	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
BEKNHBDL_00594	CDS	768	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BEKNHBDL_00595	CDS	897	pstA1		COG0581	Phosphate transport system permease protein PstA 1
BEKNHBDL_00596	CDS	885				hypothetical protein
BEKNHBDL_00597	CDS	810	pstS1		COG0226	Phosphate-binding protein PstS 1
BEKNHBDL_00598	CDS	387	rplQ		COG0203	50S ribosomal protein L17
BEKNHBDL_00599	CDS	1032	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
BEKNHBDL_00600	CDS	627	rpsD		COG0522	30S ribosomal protein S4
BEKNHBDL_00601	CDS	390	rpsK			30S ribosomal protein S11
BEKNHBDL_00602	CDS	369	rpsM		COG0099	30S ribosomal protein S13
BEKNHBDL_00603	CDS	222	infA		COG0361	Translation initiation factor IF-1
BEKNHBDL_00604	CDS	1338	secY		COG0201	Protein translocase subunit SecY
BEKNHBDL_00605	CDS	447	rplO		COG0200	50S ribosomal protein L15
BEKNHBDL_00606	CDS	183	rpmD			50S ribosomal protein L30
BEKNHBDL_00607	CDS	498	rpsE			30S ribosomal protein S5
BEKNHBDL_00608	CDS	369	rplR		COG0256	50S ribosomal protein L18
BEKNHBDL_00609	CDS	537	rplF		COG0097	50S ribosomal protein L6
BEKNHBDL_00610	CDS	402	rpsH		COG0096	30S ribosomal protein S8
BEKNHBDL_00611	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
BEKNHBDL_00612	CDS	540	rplE			50S ribosomal protein L5
BEKNHBDL_00613	CDS	324	rplX			50S ribosomal protein L24
BEKNHBDL_00614	CDS	369	rplN		COG0093	50S ribosomal protein L14
BEKNHBDL_00615	CDS	258	rpsQ			30S ribosomal protein S17
BEKNHBDL_00616	CDS	1056				hypothetical protein
BEKNHBDL_00617	CDS	405				hypothetical protein
BEKNHBDL_00618	CDS	597				hypothetical protein
BEKNHBDL_00619	CDS	624				hypothetical protein
BEKNHBDL_00620	CDS	513				hypothetical protein
BEKNHBDL_00621	CDS	519	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
BEKNHBDL_00622	tRNA	78				tRNA-Asp(gtc)
BEKNHBDL_00623	tRNA	76				tRNA-Val(tac)
BEKNHBDL_00624	CDS	1299	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
BEKNHBDL_00625	tRNA	78				tRNA-Asp(gtc)
BEKNHBDL_00626	tRNA	76				tRNA-Val(tac)
BEKNHBDL_00627	CDS	2352	lon1	3.4.21.53	COG0466	Lon protease 1
BEKNHBDL_00628	CDS	1167	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
BEKNHBDL_00629	CDS	615	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
BEKNHBDL_00630	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
BEKNHBDL_00631	CDS	594				hypothetical protein
BEKNHBDL_00632	tRNA	77				tRNA-Pro(tgg)
BEKNHBDL_00633	CDS	309				hypothetical protein
BEKNHBDL_00634	CDS	1575	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
BEKNHBDL_00635	CDS	1071	prfB		COG1186	Peptide chain release factor RF2
BEKNHBDL_00636	CDS	543				hypothetical protein
BEKNHBDL_00637	CDS	1593	thiL	2.7.4.16		Thiamine-monophosphate kinase
BEKNHBDL_00638	CDS	1398	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
BEKNHBDL_00639	CDS	828			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
BEKNHBDL_00640	CDS	774	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
BEKNHBDL_00641	CDS	894	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
BEKNHBDL_00642	CDS	513	lip	3.1.1.3	COG1075	Triacylglycerol lipase
BEKNHBDL_00643	CDS	327				hypothetical protein
BEKNHBDL_00644	CDS	1035				hypothetical protein
BEKNHBDL_00645	CDS	1992	fyuA_3		COG1629	Pesticin receptor
BEKNHBDL_00646	CDS	996				hypothetical protein
BEKNHBDL_00647	CDS	555				hypothetical protein
BEKNHBDL_00648	CDS	792	bchB	1.3.7.7		Light-independent protochlorophyllide reductase subunit B
BEKNHBDL_00649	CDS	1659	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
BEKNHBDL_00650	CDS	771	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BEKNHBDL_00651	CDS	2970				hypothetical protein
BEKNHBDL_00652	CDS	399				hypothetical protein
BEKNHBDL_00653	CDS	504				hypothetical protein
BEKNHBDL_00654	CDS	843	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
BEKNHBDL_00655	CDS	396				hypothetical protein
BEKNHBDL_00656	CDS	993				hypothetical protein
BEKNHBDL_00657	CDS	1131				hypothetical protein
BEKNHBDL_00658	CDS	1092				hypothetical protein
BEKNHBDL_00659	CDS	522	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
BEKNHBDL_00660	CDS	438				hypothetical protein
BEKNHBDL_00661	CDS	891				hypothetical protein
BEKNHBDL_00662	CDS	471				hypothetical protein
BEKNHBDL_00663	CDS	1494	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
BEKNHBDL_00664	CDS	168				hypothetical protein
BEKNHBDL_00665	CDS	660				hypothetical protein
BEKNHBDL_00666	CDS	1104				hypothetical protein
BEKNHBDL_00667	CDS	456	arsC	1.20.4.4	COG0394	Arsenate reductase
BEKNHBDL_00668	CDS	687				hypothetical protein
BEKNHBDL_00669	CDS	774	yfcA		COG0730	putative membrane transporter protein YfcA
BEKNHBDL_00670	CDS	867				hypothetical protein
BEKNHBDL_00671	CDS	438				hypothetical protein
BEKNHBDL_00672	CDS	1398	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
BEKNHBDL_00673	CDS	621				hypothetical protein
BEKNHBDL_00674	CDS	213	tatA		COG1826	Sec-independent protein translocase protein TatA
BEKNHBDL_00675	CDS	849				hypothetical protein
BEKNHBDL_00676	CDS	915				hypothetical protein
BEKNHBDL_00677	CDS	249				hypothetical protein
BEKNHBDL_00678	CDS	960	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
BEKNHBDL_00679	CDS	1152	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
BEKNHBDL_00680	tRNA	87				tRNA-Leu(taa)
BEKNHBDL_00681	CDS	675	nth	4.2.99.18		Endonuclease III
BEKNHBDL_00682	CDS	2895				hypothetical protein
BEKNHBDL_00683	CDS	642	ahpF_1	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
BEKNHBDL_00684	CDS	993	ahpF_2	1.6.99.3		NADH dehydrogenase
BEKNHBDL_00685	CDS	1134		3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
BEKNHBDL_00686	CDS	591	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
BEKNHBDL_00687	CDS	687			COG0325	Pyridoxal phosphate homeostasis protein
BEKNHBDL_00688	CDS	474	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
BEKNHBDL_00689	CDS	1818	htpX_2	3.4.24.-		Protease HtpX
BEKNHBDL_00690	CDS	1683				hypothetical protein
BEKNHBDL_00691	CDS	822	zupT		COG0428	Zinc transporter ZupT
BEKNHBDL_00692	CDS	1434	clsA	2.7.8.-		Cardiolipin synthase A
BEKNHBDL_00693	CDS	651				hypothetical protein
BEKNHBDL_00694	CDS	534	bfr	1.16.3.1	COG2193	Bacterioferritin
BEKNHBDL_00695	CDS	435	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BEKNHBDL_00696	CDS	123				hypothetical protein
BEKNHBDL_00697	CDS	1170				hypothetical protein
BEKNHBDL_00698	CDS	267	yafQ	3.1.-.-	COG3041	mRNA interferase toxin YafQ
BEKNHBDL_00699	CDS	255	dinJ			Antitoxin DinJ
BEKNHBDL_00700	CDS	429				IS200/IS605 family transposase ISAzo20
BEKNHBDL_00701	CDS	429				IS200/IS605 family transposase ISAzo20
BEKNHBDL_00702	CDS	498				hypothetical protein
BEKNHBDL_00703	CDS	486				hypothetical protein
BEKNHBDL_00704	CDS	294				hypothetical protein
BEKNHBDL_00705	CDS	597				hypothetical protein
BEKNHBDL_00706	CDS	189				hypothetical protein
BEKNHBDL_00707	CDS	288				hypothetical protein
BEKNHBDL_00708	CDS	312				hypothetical protein
BEKNHBDL_00709	CDS	1371				hypothetical protein
BEKNHBDL_00710	CDS	336				hypothetical protein
BEKNHBDL_00711	CDS	354				IS66 family transposase ISBaps1
BEKNHBDL_00712	CDS	1041	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
BEKNHBDL_00713	CDS	888				hypothetical protein
BEKNHBDL_00714	CDS	2262	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
BEKNHBDL_00715	CDS	546				hypothetical protein
BEKNHBDL_00716	CDS	426				hypothetical protein
BEKNHBDL_00717	CDS	1542	yhgF_1		COG2183	Protein YhgF
BEKNHBDL_00718	CDS	624	yhgF_2		COG2183	Protein YhgF
BEKNHBDL_00719	CDS	1311				hypothetical protein
BEKNHBDL_00720	CDS	369	bioA_1	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
BEKNHBDL_00721	CDS	1647	bioA_2	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
BEKNHBDL_00722	CDS	2001		1.16.1.-	COG0446	Metal reductase
BEKNHBDL_00723	CDS	681	cdhR		COG4977	HTH-type transcriptional regulator CdhR
BEKNHBDL_00724	CDS	297	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
BEKNHBDL_00725	CDS	822				hypothetical protein
BEKNHBDL_00726	CDS	510	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
BEKNHBDL_00727	CDS	1143	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
BEKNHBDL_00728	CDS	375				hypothetical protein
BEKNHBDL_00729	CDS	609	ytfJ		COG3054	putative protein YtfJ
BEKNHBDL_00730	CDS	747	fliY_3		COG0834	L-cystine-binding protein FliY
BEKNHBDL_00731	CDS	750				hypothetical protein
BEKNHBDL_00732	CDS	570	thiE	2.5.1.3		Thiamine-phosphate synthase
BEKNHBDL_00733	CDS	645	cysK	2.5.1.47		Cysteine synthase
BEKNHBDL_00734	CDS	966	rhaS_2			HTH-type transcriptional activator RhaS
BEKNHBDL_00735	CDS	1764		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
BEKNHBDL_00736	CDS	1761		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
BEKNHBDL_00737	CDS	276				hypothetical protein
BEKNHBDL_00738	CDS	345				hypothetical protein
BEKNHBDL_00739	CDS	579				hypothetical protein
