locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAIEIIOC_00356	CDS	741		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
OAIEIIOC_00357	CDS	1563	murJ		COG2244	Lipid II flippase MurJ
OAIEIIOC_00358	CDS	432	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
OAIEIIOC_00359	CDS	1476	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
OAIEIIOC_00360	CDS	705	cysE	2.3.1.30	COG1045	Serine acetyltransferase
OAIEIIOC_00361	CDS	1665	ptsI	2.7.3.9		Phosphoenolpyruvate-protein phosphotransferase
OAIEIIOC_00362	CDS	1368	cpoB			Cell division coordinator CpoB
OAIEIIOC_00363	CDS	141				hypothetical protein
OAIEIIOC_00364	CDS	1314	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
OAIEIIOC_00365	CDS	510				hypothetical protein
OAIEIIOC_00366	CDS	972	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
OAIEIIOC_00367	CDS	2052	valS_1	6.1.1.9	COG0525	Valine--tRNA ligase
OAIEIIOC_00368	CDS	312	valS_2	6.1.1.9	COG0525	Valine--tRNA ligase
OAIEIIOC_00369	CDS	258				hypothetical protein
OAIEIIOC_00370	CDS	1665				hypothetical protein
OAIEIIOC_00371	CDS	1074				hypothetical protein
OAIEIIOC_00372	CDS	1218				hypothetical protein
OAIEIIOC_00373	CDS	2079	dnaK			Chaperone protein DnaK
OAIEIIOC_00374	CDS	483				hypothetical protein
OAIEIIOC_00375	CDS	567				hypothetical protein
OAIEIIOC_00376	CDS	717				hypothetical protein
OAIEIIOC_00377	CDS	456				hypothetical protein
OAIEIIOC_00378	CDS	981	yscN	7.1.2.2		putative ATP synthase YscN
OAIEIIOC_00379	CDS	378				hypothetical protein
OAIEIIOC_00380	CDS	777				hypothetical protein
OAIEIIOC_00381	CDS	1002	fliG		COG1536	Flagellar motor switch protein FliG
OAIEIIOC_00382	CDS	1602	fliF		COG1766	Flagellar M-ring protein
OAIEIIOC_00383	CDS	330	fliE			Flagellar hook-basal body complex protein FliE
OAIEIIOC_00384	CDS	456	flgC		COG1558	Flagellar basal-body rod protein FlgC
OAIEIIOC_00385	CDS	375	flgB		COG1815	Flagellar basal body rod protein FlgB
OAIEIIOC_00386	CDS	726	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
OAIEIIOC_00387	CDS	2064	topA	5.6.2.1		DNA topoisomerase 1
OAIEIIOC_00388	CDS	297				hypothetical protein
OAIEIIOC_00389	CDS	540	dprA		COG0758	DNA processing protein DprA
OAIEIIOC_00390	CDS	582				hypothetical protein
OAIEIIOC_00391	CDS	1386	mepA_2		COG0534	Multidrug export protein MepA
OAIEIIOC_00392	CDS	474	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
OAIEIIOC_00393	CDS	1977				hypothetical protein
OAIEIIOC_00394	CDS	753				hypothetical protein
OAIEIIOC_00395	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
OAIEIIOC_00396	CDS	333	recO_1		COG1381	DNA repair protein RecO
OAIEIIOC_00397	CDS	375	recO_2			DNA repair protein RecO
OAIEIIOC_00398	CDS	819				hypothetical protein
OAIEIIOC_00399	CDS	1317	glyQS	6.1.1.14		Glycine--tRNA ligase
OAIEIIOC_00400	CDS	783	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
