locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEPGPKBI_00391	CDS	918	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
EEPGPKBI_00392	CDS	1074	pheA			Bifunctional chorismate mutase/prephenate dehydratase
EEPGPKBI_00393	CDS	552				hypothetical protein
EEPGPKBI_00394	CDS	303	queH_1	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
EEPGPKBI_00395	CDS	414	queH_2	1.17.99.6		Epoxyqueuosine reductase QueH
EEPGPKBI_00396	CDS	450	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
EEPGPKBI_00397	CDS	786	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
EEPGPKBI_00398	CDS	1227	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
EEPGPKBI_00399	CDS	108				hypothetical protein
EEPGPKBI_00400	CDS	852	mreB			Cell shape-determining protein MreB
EEPGPKBI_00401	CDS	747				hypothetical protein
EEPGPKBI_00402	CDS	774	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
EEPGPKBI_00403	CDS	2475	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
EEPGPKBI_00404	CDS	444				hypothetical protein
EEPGPKBI_00405	CDS	696	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
EEPGPKBI_00406	CDS	213	surE	3.1.3.5		5'/3'-nucleotidase SurE
EEPGPKBI_00407	CDS	834				hypothetical protein
EEPGPKBI_00408	CDS	177				hypothetical protein
EEPGPKBI_00409	CDS	570	sphX		COG0226	Protein SphX
EEPGPKBI_00410	CDS	264				hypothetical protein
EEPGPKBI_00411	CDS	801				hypothetical protein
EEPGPKBI_00412	CDS	282				hypothetical protein
EEPGPKBI_00413	CDS	411		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
EEPGPKBI_00414	CDS	474	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
EEPGPKBI_00415	CDS	756				hypothetical protein
EEPGPKBI_00416	CDS	936		1.12.99.6	COG1740	Periplasmic [NiFeSe] hydrogenase small subunit
EEPGPKBI_00417	CDS	555	hyaB	1.12.99.6	COG0374	Hydrogenase-1 large chain
EEPGPKBI_00418	CDS	177				hypothetical protein
EEPGPKBI_00419	CDS	315				hypothetical protein
EEPGPKBI_00420	CDS	258				hypothetical protein
EEPGPKBI_00421	CDS	204				hypothetical protein
EEPGPKBI_00422	CDS	198				hypothetical protein
EEPGPKBI_00423	CDS	360	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
EEPGPKBI_00424	CDS	366				hypothetical protein
EEPGPKBI_00425	CDS	213				hypothetical protein
EEPGPKBI_00426	CDS	1512	purH_1		COG0138	Bifunctional purine biosynthesis protein PurH
EEPGPKBI_00427	CDS	303				hypothetical protein
EEPGPKBI_00428	CDS	1593				hypothetical protein
EEPGPKBI_00429	CDS	474	hndA	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
EEPGPKBI_00430	CDS	150				hypothetical protein
EEPGPKBI_00431	CDS	252				hypothetical protein
EEPGPKBI_00432	CDS	171				hypothetical protein
EEPGPKBI_00433	CDS	90				hypothetical protein
EEPGPKBI_00434	CDS	825	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
EEPGPKBI_00435	CDS	720	sfrA	1.-.-.-	COG3383	NADPH-Fe(3+) oxidoreductase subunit alpha
EEPGPKBI_00436	CDS	396	hoxY	1.12.1.2		NAD-reducing hydrogenase HoxS subunit delta
EEPGPKBI_00437	CDS	1164	hoxH_1	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
EEPGPKBI_00438	CDS	240	hoxH_2	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
EEPGPKBI_00439	CDS	426				hypothetical protein
EEPGPKBI_00440	CDS	411				hypothetical protein
EEPGPKBI_00441	CDS	693	mcpA		COG0840	Methyl-accepting chemotaxis protein McpA
EEPGPKBI_00442	CDS	564				hypothetical protein
EEPGPKBI_00443	CDS	162				hypothetical protein
EEPGPKBI_00444	CDS	189				hypothetical protein
EEPGPKBI_00445	CDS	849	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
EEPGPKBI_00446	CDS	210				hypothetical protein
EEPGPKBI_00447	CDS	927				hypothetical protein
EEPGPKBI_00448	CDS	369	rqcH			Rqc2 RqcH
EEPGPKBI_00449	CDS	330				hypothetical protein
EEPGPKBI_00450	CDS	765				hypothetical protein
EEPGPKBI_00451	CDS	1071	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
EEPGPKBI_00452	CDS	1239	pyrP			Uracil permease
EEPGPKBI_00453	CDS	357	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
EEPGPKBI_00454	CDS	1527	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
EEPGPKBI_00455	CDS	216				hypothetical protein
EEPGPKBI_00456	CDS	1143	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
EEPGPKBI_00457	CDS	264	nhaA_1			Na(+)/H(+) antiporter NhaA
EEPGPKBI_00458	CDS	1089	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
EEPGPKBI_00459	CDS	513				hypothetical protein
EEPGPKBI_00460	CDS	321				hypothetical protein
EEPGPKBI_00461	CDS	201				hypothetical protein
EEPGPKBI_00462	CDS	189		1.5.1.43		Carboxynorspermidine synthase
EEPGPKBI_00463	CDS	1023		1.5.1.43	COG1748	Carboxynorspermidine synthase
EEPGPKBI_00464	CDS	237		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
EEPGPKBI_00465	CDS	327		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
EEPGPKBI_00466	CDS	171				hypothetical protein
EEPGPKBI_00467	CDS	267				hypothetical protein
EEPGPKBI_00468	CDS	219				hypothetical protein
EEPGPKBI_00469	CDS	447				hypothetical protein
EEPGPKBI_00470	CDS	333				hypothetical protein
EEPGPKBI_00471	CDS	939				hypothetical protein
EEPGPKBI_00472	CDS	1482				hypothetical protein
EEPGPKBI_00473	CDS	1470				hypothetical protein
EEPGPKBI_00474	CDS	258				hypothetical protein
EEPGPKBI_00475	CDS	699				hypothetical protein
EEPGPKBI_00476	CDS	723				hypothetical protein
EEPGPKBI_00477	CDS	1758				hypothetical protein
EEPGPKBI_00478	CDS	273				hypothetical protein
EEPGPKBI_00479	CDS	642				hypothetical protein
EEPGPKBI_00480	CDS	216				hypothetical protein
EEPGPKBI_00481	CDS	903	cgtA	3.6.5.-	COG0536	GTPase Obg/CgtA
EEPGPKBI_00482	CDS	765	proB	2.7.2.11	COG0263	Glutamate 5-kinase
EEPGPKBI_00483	CDS	924	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
EEPGPKBI_00484	CDS	636	birA	6.3.4.15		Bifunctional ligase/repressor BirA
EEPGPKBI_00485	CDS	783	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
EEPGPKBI_00486	CDS	861	parB		COG1475	putative chromosome-partitioning protein ParB
EEPGPKBI_00487	CDS	423	atpG_1		COG0711	ATP synthase subunit b'
EEPGPKBI_00488	CDS	513	atpF			ATP synthase subunit b
EEPGPKBI_00489	CDS	531	atpD			ATP synthase subunit delta
EEPGPKBI_00490	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
EEPGPKBI_00491	CDS	816	atpG_2		COG0224	ATP synthase gamma chain
EEPGPKBI_00492	CDS	93				hypothetical protein
EEPGPKBI_00493	tRNA	77				tRNA-Met(cat)
EEPGPKBI_00494	tRNA	77				tRNA-Met(cat)
EEPGPKBI_00495	tRNA	77				tRNA-Thr(tgt)
EEPGPKBI_00496	tRNA	75				tRNA-Gln(ttg)
EEPGPKBI_00497	tRNA	77				tRNA-Met(cat)
EEPGPKBI_00498	tRNA	77				tRNA-Thr(tgt)
EEPGPKBI_00499	tRNA	85				tRNA-Tyr(gta)
EEPGPKBI_00500	tRNA	76				tRNA-Phe(gaa)
EEPGPKBI_00501	tRNA	87				tRNA-Leu(taa)
EEPGPKBI_00502	tRNA	89				tRNA-Ser(tga)
EEPGPKBI_00503	CDS	948				hypothetical protein
EEPGPKBI_00504	CDS	3282				hypothetical protein
EEPGPKBI_00505	tRNA	87				tRNA-Leu(taa)
EEPGPKBI_00506	tRNA	89				tRNA-Ser(tga)
EEPGPKBI_00507	CDS	837	aqdA1	3.5.1.-		putative N-octanoylanthranilate hydrolase AqdA1
EEPGPKBI_00508	CDS	879	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
EEPGPKBI_00509	CDS	825				hypothetical protein
EEPGPKBI_00510	CDS	2001	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
EEPGPKBI_00511	CDS	1470				hypothetical protein
EEPGPKBI_00512	CDS	507				hypothetical protein
EEPGPKBI_00513	CDS	696	phoP			Virulence transcriptional regulatory protein PhoP
EEPGPKBI_00514	CDS	1020				hypothetical protein
EEPGPKBI_00515	CDS	432				hypothetical protein
EEPGPKBI_00516	CDS	243				hypothetical protein
EEPGPKBI_00517	CDS	552				hypothetical protein
EEPGPKBI_00518	CDS	588				hypothetical protein
EEPGPKBI_00519	CDS	159				hypothetical protein
EEPGPKBI_00520	CDS	330				hypothetical protein
EEPGPKBI_00521	CDS	135	lhgD	1.1.5.-		L-2-hydroxyglutarate dehydrogenase
EEPGPKBI_00522	CDS	135				hypothetical protein
EEPGPKBI_00523	CDS	432	lutA			Lactate utilization protein A
EEPGPKBI_00524	CDS	396				hypothetical protein
EEPGPKBI_00525	CDS	1026	hemN_1	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
EEPGPKBI_00526	CDS	255	hemN_2	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
EEPGPKBI_00527	CDS	432				hypothetical protein
EEPGPKBI_00528	CDS	573	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
EEPGPKBI_00529	CDS	381	argF_2	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
EEPGPKBI_00530	CDS	645	hemB_1	4.2.1.24		Delta-aminolevulinic acid dehydratase
EEPGPKBI_00531	CDS	252	hemB_2	4.2.1.24		Delta-aminolevulinic acid dehydratase
EEPGPKBI_00532	CDS	564	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
EEPGPKBI_00533	CDS	576	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
EEPGPKBI_00534	CDS	234				hypothetical protein
EEPGPKBI_00535	CDS	372				hypothetical protein
EEPGPKBI_00536	CDS	1176				hypothetical protein
EEPGPKBI_00537	CDS	828	alr	5.1.1.1		Alanine racemase
EEPGPKBI_00538	CDS	981	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
EEPGPKBI_00539	CDS	864				hypothetical protein
EEPGPKBI_00540	CDS	741				hypothetical protein
EEPGPKBI_00541	CDS	804	fdhD		COG1526	Sulfur carrier protein FdhD
EEPGPKBI_00542	CDS	750	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
EEPGPKBI_00543	CDS	174				hypothetical protein
EEPGPKBI_00544	CDS	210	fdhB1_1		COG0437	Formate dehydrogenase iron-sulfur subunit
EEPGPKBI_00545	CDS	414	fdhB1_2		COG0437	Formate dehydrogenase iron-sulfur subunit
EEPGPKBI_00546	CDS	2097	napA_5	1.9.6.1		Periplasmic nitrate reductase
EEPGPKBI_00547	CDS	144	fdhA	1.17.1.9		Formate dehydrogenase subunit alpha
EEPGPKBI_00548	CDS	309	fdoG	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
EEPGPKBI_00549	CDS	279				hypothetical protein
EEPGPKBI_00550	CDS	198				hypothetical protein
EEPGPKBI_00551	CDS	495	rplB		COG0090	50S ribosomal protein L2
EEPGPKBI_00552	CDS	282	rpsS		COG0185	30S ribosomal protein S19
EEPGPKBI_00553	CDS	261	rplV		COG0091	50S ribosomal protein L22
EEPGPKBI_00554	CDS	120				hypothetical protein
EEPGPKBI_00555	CDS	696	rpsC		COG0092	30S ribosomal protein S3
EEPGPKBI_00556	CDS	426	rplP			50S ribosomal protein L16
EEPGPKBI_00557	CDS	189				hypothetical protein
EEPGPKBI_00558	CDS	252	rpsQ		COG0186	30S ribosomal protein S17
EEPGPKBI_00559	CDS	369	rplN		COG0093	50S ribosomal protein L14
EEPGPKBI_00560	CDS	237	rplX		COG0198	50S ribosomal protein L24
EEPGPKBI_00561	CDS	546	rplE			50S ribosomal protein L5
EEPGPKBI_00562	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
EEPGPKBI_00563	CDS	396	rpsH		COG0096	30S ribosomal protein S8
EEPGPKBI_00564	CDS	537	rplF		COG0097	50S ribosomal protein L6
EEPGPKBI_00565	CDS	357	rplR		COG0256	50S ribosomal protein L18
EEPGPKBI_00566	CDS	444	rpsE		COG0098	30S ribosomal protein S5
EEPGPKBI_00567	CDS	399	rplO		COG0200	50S ribosomal protein L15
EEPGPKBI_00568	CDS	1263	secY		COG0201	Protein translocase subunit SecY
EEPGPKBI_00569	CDS	558	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
EEPGPKBI_00570	CDS	162		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
EEPGPKBI_00571	CDS	228	infA		COG0361	Translation initiation factor IF-1
EEPGPKBI_00572	CDS	102				hypothetical protein
EEPGPKBI_00573	CDS	438				hypothetical protein
EEPGPKBI_00574	CDS	312	pyrB_1	2.1.3.2		Aspartate carbamoyltransferase
EEPGPKBI_00575	CDS	162	pyrB_2	2.1.3.2	COG0540	Aspartate carbamoyltransferase
EEPGPKBI_00576	CDS	330	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
EEPGPKBI_00577	CDS	441				hypothetical protein
EEPGPKBI_00578	CDS	489				hypothetical protein
EEPGPKBI_00579	CDS	1251	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
EEPGPKBI_00580	CDS	450				hypothetical protein
EEPGPKBI_00581	CDS	906	cysL		COG0583	HTH-type transcriptional regulator CysL
EEPGPKBI_00582	CDS	1413	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
EEPGPKBI_00583	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
EEPGPKBI_00584	CDS	426	rplK		COG0080	50S ribosomal protein L11
EEPGPKBI_00585	CDS	702	rplA		COG0081	50S ribosomal protein L1
EEPGPKBI_00586	CDS	486	rplJ		COG0244	50S ribosomal protein L10
EEPGPKBI_00587	CDS	375	rplL		COG0222	50S ribosomal protein L7/L12
EEPGPKBI_00588	CDS	186	rpoBC_1	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
EEPGPKBI_00589	CDS	1713	rpoBC_2	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
EEPGPKBI_00590	CDS	1320	rpoBC_3	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
EEPGPKBI_00591	CDS	978	rpoBC_4	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
EEPGPKBI_00592	CDS	369				hypothetical protein
EEPGPKBI_00593	CDS	159				hypothetical protein
EEPGPKBI_00594	CDS	1047	mdtA			Multidrug resistance protein MdtA
EEPGPKBI_00595	CDS	252				hypothetical protein
EEPGPKBI_00596	CDS	237				hypothetical protein
EEPGPKBI_00597	CDS	366	pchR		COG2207	Regulatory protein PchR
EEPGPKBI_00598	CDS	942				hypothetical protein
EEPGPKBI_00599	CDS	1089	btuB_2			Vitamin B12 transporter BtuB
EEPGPKBI_00600	CDS	699				hypothetical protein
EEPGPKBI_00601	CDS	165				hypothetical protein
EEPGPKBI_00602	CDS	333				hypothetical protein
EEPGPKBI_00603	CDS	630				hypothetical protein
EEPGPKBI_00604	CDS	861	pglB_1	2.4.99.19	COG1287	Undecaprenyl-diphosphooligosaccharide--protein glycotransferase
EEPGPKBI_00605	CDS	1242	pglB_2	2.4.99.19		Undecaprenyl-diphosphooligosaccharide--protein glycotransferase
EEPGPKBI_00606	CDS	801	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
EEPGPKBI_00607	CDS	1674				hypothetical protein
EEPGPKBI_00608	CDS	918				hypothetical protein
EEPGPKBI_00609	CDS	261	hisH_1	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
EEPGPKBI_00610	CDS	249	hisH_2	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
EEPGPKBI_00611	CDS	717	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
EEPGPKBI_00612	CDS	330	cheY		COG0784	Chemotaxis protein CheY 
EEPGPKBI_00613	CDS	153				hypothetical protein
EEPGPKBI_00614	CDS	936	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
EEPGPKBI_00615	CDS	396				hypothetical protein
EEPGPKBI_00616	CDS	432	cinA			Putative competence-damage inducible protein
EEPGPKBI_00617	CDS	249	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
EEPGPKBI_00618	tRNA	76				tRNA-Lys(ttt)
EEPGPKBI_00619	tRNA	76				tRNA-Glu(ttc)
EEPGPKBI_00620	tRNA	76				tRNA-Val(tac)
EEPGPKBI_00621	tRNA	75				tRNA-SeC(tca)
EEPGPKBI_00622	CDS	447				hypothetical protein
EEPGPKBI_00623	CDS	1440	ccsA_2			Cytochrome c biogenesis protein CcsA
EEPGPKBI_00624	CDS	288				hypothetical protein
EEPGPKBI_00625	CDS	222				hypothetical protein
EEPGPKBI_00626	CDS	174				hypothetical protein
EEPGPKBI_00627	CDS	186				hypothetical protein
EEPGPKBI_00628	CDS	468				hypothetical protein
EEPGPKBI_00629	CDS	171				hypothetical protein
EEPGPKBI_00630	CDS	591	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EEPGPKBI_00631	CDS	150				hypothetical protein
EEPGPKBI_00632	CDS	513	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
EEPGPKBI_00633	CDS	297				hypothetical protein
EEPGPKBI_00634	CDS	345				hypothetical protein
EEPGPKBI_00635	CDS	267				hypothetical protein
EEPGPKBI_00636	CDS	345	nifW			Nitrogenase-stabilizing/protective protein NifW
EEPGPKBI_00637	CDS	495			COG0716	Flavodoxin 1
EEPGPKBI_00638	CDS	423				hypothetical protein
EEPGPKBI_00639	CDS	399				hypothetical protein
EEPGPKBI_00640	CDS	1185	nifK	1.18.6.1		Nitrogenase molybdenum-iron protein beta chain
EEPGPKBI_00641	CDS	1161				hypothetical protein
EEPGPKBI_00642	CDS	663				hypothetical protein
EEPGPKBI_00643	CDS	1176				hypothetical protein
EEPGPKBI_00644	CDS	270				hypothetical protein
EEPGPKBI_00645	CDS	1476	ubiB	2.7.-.-		protein kinase UbiB
EEPGPKBI_00646	CDS	264				hypothetical protein
EEPGPKBI_00647	CDS	882			COG0715	Putative thiamine biosynthesis protein
EEPGPKBI_00648	CDS	633	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
EEPGPKBI_00649	CDS	741	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
EEPGPKBI_00650	CDS	231				hypothetical protein
EEPGPKBI_00651	CDS	426				hypothetical protein
EEPGPKBI_00652	CDS	174				hypothetical protein
EEPGPKBI_00653	CDS	345				hypothetical protein
EEPGPKBI_00654	CDS	102				hypothetical protein
EEPGPKBI_00655	CDS	174				hypothetical protein
EEPGPKBI_00656	CDS	129				hypothetical protein
EEPGPKBI_00657	CDS	183				hypothetical protein
EEPGPKBI_00658	CDS	891	secA_1		COG0653	Protein translocase subunit SecA
EEPGPKBI_00659	CDS	786	secA_2		COG0653	Protein translocase subunit SecA
EEPGPKBI_00660	CDS	459				hypothetical protein
EEPGPKBI_00661	CDS	663	ribY		COG0715	Riboflavin-binding protein RibY
EEPGPKBI_00662	CDS	210				hypothetical protein
EEPGPKBI_00663	CDS	2565	bvgS_1	2.7.13.3		Virulence sensor protein BvgS
EEPGPKBI_00664	CDS	249				hypothetical protein
EEPGPKBI_00665	CDS	867				hypothetical protein
EEPGPKBI_00666	CDS	1062	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
EEPGPKBI_00667	CDS	123				hypothetical protein
EEPGPKBI_00668	CDS	564	rssB_2			Regulator of RpoS
EEPGPKBI_00669	CDS	312		3.1.4.-	COG3437	3'3'-cGAMP-specific phosphodiesterase 2
EEPGPKBI_00670	CDS	228				hypothetical protein
EEPGPKBI_00671	CDS	453	rssB_3			Regulator of RpoS
EEPGPKBI_00672	CDS	249				hypothetical protein
EEPGPKBI_00673	CDS	240				hypothetical protein
EEPGPKBI_00674	CDS	984	mcl1_1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
EEPGPKBI_00675	CDS	126				hypothetical protein
EEPGPKBI_00676	CDS	942	mch	4.2.1.148	COG2030	Beta-methylmalyl-CoA dehydratase
EEPGPKBI_00677	CDS	318	mcl1_2	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
EEPGPKBI_00678	CDS	1836	acs	6.2.1.1		Acetyl-coenzyme A synthetase
EEPGPKBI_00679	CDS	363	caiC	6.2.1.48		Crotonobetaine/carnitine--CoA ligase
EEPGPKBI_00680	CDS	159				hypothetical protein
EEPGPKBI_00681	CDS	336				hypothetical protein
EEPGPKBI_00682	CDS	246				hypothetical protein
EEPGPKBI_00683	CDS	213	lptA			Lipopolysaccharide export system protein LptA
EEPGPKBI_00684	CDS	303				hypothetical protein
EEPGPKBI_00685	CDS	150				hypothetical protein
EEPGPKBI_00686	CDS	495	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
EEPGPKBI_00687	CDS	573	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
EEPGPKBI_00688	CDS	792	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
EEPGPKBI_00689	CDS	735	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
EEPGPKBI_00690	CDS	297				hypothetical protein
EEPGPKBI_00691	CDS	789	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
EEPGPKBI_00692	CDS	1248	pleD_1			Response regulator PleD
EEPGPKBI_00693	CDS	1227	recN		COG0497	DNA repair protein RecN
EEPGPKBI_00694	CDS	723				hypothetical protein
EEPGPKBI_00695	CDS	438		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
EEPGPKBI_00696	CDS	621				hypothetical protein
EEPGPKBI_00697	CDS	423		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
EEPGPKBI_00698	CDS	621				hypothetical protein
EEPGPKBI_00699	CDS	2076	rep	3.6.4.12		ATP-dependent DNA helicase Rep
EEPGPKBI_00700	CDS	243				hypothetical protein
EEPGPKBI_00701	CDS	1314	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
EEPGPKBI_00702	CDS	234				hypothetical protein
EEPGPKBI_00703	CDS	294				hypothetical protein
EEPGPKBI_00704	CDS	189	uvrA_1		COG0178	UvrABC system protein A
EEPGPKBI_00705	CDS	2541	uvrA_2			UvrABC system protein A
EEPGPKBI_00706	CDS	360				hypothetical protein
EEPGPKBI_00707	CDS	186				hypothetical protein
EEPGPKBI_00708	CDS	429				hypothetical protein
EEPGPKBI_00709	CDS	309				hypothetical protein
EEPGPKBI_00710	CDS	753				hypothetical protein
EEPGPKBI_00711	CDS	519				hypothetical protein
EEPGPKBI_00712	CDS	366	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EEPGPKBI_00713	CDS	213				hypothetical protein
EEPGPKBI_00714	CDS	867	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
EEPGPKBI_00715	CDS	150	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
EEPGPKBI_00716	CDS	492	gyrB_3	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
EEPGPKBI_00717	CDS	276	gyrB_4	5.6.2.2		DNA gyrase subunit B
EEPGPKBI_00718	CDS	129	parE	5.6.2.2		DNA topoisomerase 4 subunit B
EEPGPKBI_00719	CDS	279				hypothetical protein
EEPGPKBI_00720	CDS	603				hypothetical protein
EEPGPKBI_00721	CDS	384	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
EEPGPKBI_00722	CDS	1209	yfbR	3.1.3.89		5'-deoxynucleotidase YfbR
EEPGPKBI_00723	CDS	438				hypothetical protein
EEPGPKBI_00724	CDS	1362				hypothetical protein
EEPGPKBI_00725	CDS	525				hypothetical protein
EEPGPKBI_00726	CDS	888	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
EEPGPKBI_00727	CDS	402				hypothetical protein
EEPGPKBI_00728	CDS	573	thrB_1	2.7.1.39	COG0083	Homoserine kinase
EEPGPKBI_00729	CDS	294	thrB_2	2.7.1.39		Homoserine kinase
EEPGPKBI_00730	CDS	285				hypothetical protein
EEPGPKBI_00731	CDS	468				hypothetical protein
EEPGPKBI_00732	CDS	213				hypothetical protein
EEPGPKBI_00733	CDS	186	infB_1			Translation initiation factor IF-2
EEPGPKBI_00734	CDS	381	infB_2			Translation initiation factor IF-2
EEPGPKBI_00735	CDS	576	infB_3			Translation initiation factor IF-2
EEPGPKBI_00736	CDS	207				hypothetical protein
EEPGPKBI_00737	CDS	303				hypothetical protein
EEPGPKBI_00738	CDS	2016	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
EEPGPKBI_00739	CDS	981	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
EEPGPKBI_00740	CDS	144				hypothetical protein
EEPGPKBI_00741	CDS	195				hypothetical protein
EEPGPKBI_00742	CDS	519	ligA_1	6.5.1.1		DNA ligase
EEPGPKBI_00743	CDS	369	ligA_2	6.5.1.1		DNA ligase
EEPGPKBI_00744	CDS	156				hypothetical protein
EEPGPKBI_00745	CDS	1062	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
EEPGPKBI_00746	CDS	1248	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
EEPGPKBI_00747	CDS	450				hypothetical protein
EEPGPKBI_00748	CDS	822				hypothetical protein
EEPGPKBI_00749	CDS	708				hypothetical protein
EEPGPKBI_00750	CDS	141				hypothetical protein
EEPGPKBI_00751	CDS	684				hypothetical protein
EEPGPKBI_00752	CDS	489				hypothetical protein
EEPGPKBI_00753	CDS	279				hypothetical protein
EEPGPKBI_00754	CDS	867				hypothetical protein
EEPGPKBI_00755	CDS	402				hypothetical protein
EEPGPKBI_00756	CDS	483				hypothetical protein
EEPGPKBI_00757	CDS	393				hypothetical protein
EEPGPKBI_00758	CDS	138				hypothetical protein
EEPGPKBI_00759	CDS	324				hypothetical protein
EEPGPKBI_00760	CDS	369				hypothetical protein
EEPGPKBI_00761	CDS	120				hypothetical protein
EEPGPKBI_00762	CDS	1176				hypothetical protein
EEPGPKBI_00763	CDS	1392	rssB_4			Regulator of RpoS
EEPGPKBI_00764	CDS	174				hypothetical protein
EEPGPKBI_00765	CDS	201				hypothetical protein
